target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,no2,o3,pm10,pm2.5,so2,t2m,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
3,95.7854452971629,1028.04491467922,1.43948074145134,0.191712688050501,12,1,52.8755745572543,-2.9475758224996,11,76.510905256651,17.7352591531002,36.4515534202801,18.6448580405038,13.8145880541389,285.579881642693,0.0009961343969605,139.166966779266,9.29162500104519,1986,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,165.792864692234,818.660716933034,1.2813674458989,0.177930924833871,8,19,52.3926991433219,-0.778216774931467,9,65.8597048343849,-0.580348232650708,33.582152507533,18.6386981223704,14.5716128668452,284.552736432151,0.0002492410261846,40.1404340571628,3.28466526612927,1996,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,87.4490054598351,438.654889551313,0.804357512893635,0.245126803893366,7,20,50.9092670116404,-0.616606776381812,1,37.2274678768049,11.3018979497473,18.9417892203086,18.6422531729574,23.6228917121803,283.794716659668,-0.003312692100947,203.024096488614,5.5449928073729,1996,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,77.4650999453875,-20.1118243524821,1.02032735797484,0.242798313245627,10,6,51.899321799714,-1.22640691637145,11,42.734976316195,36.7405512941301,26.5070091561061,18.641545045562,7.43629779336845,275.003841886552,0.0006892245246768,281.997248971031,-0.031060707653479,1998,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,-36.7712394642025,1093.02822678351,1.44065025682611,0.180781293148231,25,19,53.4266865627789,-1.59306058730582,6,76.3446307318905,17.7797572055202,36.457734140705,18.6408497879548,13.8281761551463,293.517638575734,0.0033421305268855,225.303955308398,7.16876361892424,1991,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,31.1015511728129,1160.15073607565,1.44261193438465,0.282858221200489,11,2,52.9175325188876,-1.7867954331113,9,76.3434370397552,49.1035627998814,36.4804000310392,18.6408873477617,13.7818843277462,284.817332768811,0.0030331014982851,208.752730920032,8.19009369070729,1992,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,72.9479670308558,770.12579381209,0.40439157806614,0.186773042288972,22,2,50.0744471089847,-0.0251831710968129,10,40.2423835977665,17.6096036574841,33.1670568379737,18.6466886391706,20.022030731275,282.805381904131,8.83062161276516e-05,176.882939065808,8.06123901569912,1994,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,107.936858738241,244.162626687043,-0.335819029176559,0.18973430711592,24,1,53.7062529820887,-2.63336727688379,5,106.38361117879,34.2883717257564,28.4987607679472,18.6406648635015,13.2153285273157,283.869509689445,0.0022278098767199,60.969190913043,2.24925472096896,1997,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,46.1952782266446,359.37059391642,1.44352780063716,0.141004889907496,13,6,54.473100522788,0.0842495747841983,8,76.2909959545663,17.7475768463373,36.4657441257323,18.6430075510289,13.8012140395143,289.04125921042,-0.0001925911151168,202.68077035134,5.44575716310947,1989,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-81.8194070944231,328.27692335878,1.4409351717512,0.226227226377095,30,19,52.5458461255727,-0.90393998926713,12,76.111291264019,17.7558117212905,36.4717782441622,18.6398060979356,13.8221459758236,275.514441333609,-0.0034649450349696,243.118838338414,5.99407412071306,1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,114.948235088844,-304.624761058988,1.44120331825795,0.152714625018198,24,8,54.5033111914247,-0.21480859484486,10,76.2713767768855,17.7639918809164,36.4673008590653,18.635041335673,13.8272474102778,278.106824545176,0.0001254511449795,123.199574649586,0.177858917664097,1991,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,151.754735963177,283.54299412395,0.513068545624669,0.197519924299674,12,0,53.4854334305282,0.335215833925249,12,68.8956727788099,24.9555990972994,40.9783774132612,18.6422535903658,22.0014479263502,278.835861230106,0.0053959385393992,254.13915484371,4.64138937550844,1996,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,78.1338612479953,1487.88258783596,1.44132354167186,0.215020074909317,13,19,52.9534476095484,-3.09918045019641,1,76.3080869593011,17.7507358193637,36.4590623157841,18.6392509573712,13.8104399473246,276.892148144158,-0.0024110119958833,368.517380237092,11.3538029073753,1981,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,43.0811444666405,1129.82673230032,1.4419733234501,0.242482180644276,27,14,51.3667081773858,-1.51316332443256,7,76.3120884300957,59.3296033534708,36.4635190688822,18.6409127744794,13.8143707023312,289.533201096588,0.0020801814829108,228.783891727291,7.19977062904903,1993,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,36.6086854080272,447.539308501697,1.44253394548465,0.180797096049104,4,17,50.8795834240329,-0.971739458823948,12,76.3355158496554,54.5150505776427,35.3748100943239,18.5490105724777,13.7993645611175,274.578556593718,0.004017908734842,271.725996981644,5.17456375153828,1999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,51.0827879819481,193.12476795848,1.29001756401551,0.223944726396658,31,2,52.1039793547092,-2.82777538567543,3,70.9062506363776,12.2927696693753,36.4730498510756,18.6355084488096,6.65616567348289,278.92063792776,-0.0020861352992364,288.059510087691,1.54398465558341,1991,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-101.006561049982,195.99245848384,0.776125351161705,0.283051409768431,30,6,51.3156106237876,-0.833367116179765,5,43.0812628454085,26.7905602403159,18.2675365728709,17.7313654838911,11.5799395035074,281.01461158042,0.0024464345589572,80.9673468001676,2.22453524634868,2000,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-10.9667219460208,715.562767269854,1.44273048350465,0.170283471323977,4,15,50.9581883359547,-1.54576851357765,10,76.3739819039012,17.7628355882512,36.5232999632126,18.6407681053386,13.8266555912683,283.677637602147,0.0001735079627226,211.256334329165,5.50668956417781,1985,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,133.654293498994,376.319023998259,1.63469145330262,0.174600517542762,18,8,53.5545849299992,-3.34183484512487,12,106.244451505785,6.47601831085971,29.5242388890155,18.6574865488666,15.445121572326,268.088109221044,0.0092947661450283,14.2551391741993,7.00620884715384,1981,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,-46.7493918571966,767.751458241829,0.356712023649237,0.227063811865677,13,16,52.3743682588798,-1.06564123267333,2,58.4170927669047,-10.7681769286386,43.9927645791908,18.6386988900542,16.0285140110563,277.153771385952,0.0010630952272131,264.727967957392,9.82146694559804,1996,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,195.930691447771,1050.22269315452,1.44181463592142,0.226431087012728,2,14,52.0830558549159,-0.566405094353881,3,76.3488578775312,17.7278066601006,36.4924915465822,18.636555753369,13.799485557204,285.736495894322,0.0022962935564237,265.961818559593,15.5083114976277,1982,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,58.1349086442623,1095.47222252284,1.44067462113214,0.247444529658884,16,12,54.1449358000514,-0.694866349575244,5,76.2867310125765,17.7658580984132,36.4999531871837,18.6422420879673,13.8173957226911,289.879933842981,0.0026647040306368,88.6125232812169,9.93095480616179,1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-46.3190921721032,2138.71784498727,1.44217529551327,0.158433706867135,15,2,52.723346243186,-0.96222290852182,1,76.3917342893731,17.7306647043162,36.4624398546182,18.6405431429619,13.829134053149,280.739523861808,0.004381025291108,309.403688540321,19.6868189734949,1981,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,54.9818275279061,1909.31088321578,1.44220131289178,0.18435714018777,16,12,52.5630225519799,-0.0509694025013141,7,76.3278829866467,17.7235495820254,36.4574599474253,18.6408690141577,13.8062092904707,286.393873346294,0.0006821836589266,371.906534626544,4.4401589331121,1990,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,128.93164741296,39.674753894801,2.01878913174075,0.19221532929718,6,7,53.6648074123013,-1.2189944792781,8,34.6512212954689,5.37654181859902,27.4500799329599,18.6371820624956,-28.6621748575198,287.08390463139,-0.0010939651150554,135.259502135326,1.27310702953159,1989,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,-55.1019614446202,202.392586960777,1.44233390941556,0.226243618550879,12,22,51.6488579131853,-0.948968204264595,7,76.350822816748,17.7915179682845,36.4682998435218,18.6397856816101,13.8067971623026,291.378554947544,0.0024170884196957,41.9772130442894,2.11986684769061,1983,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,83.5361725966946,673.921839841289,1.48402949248119,0.194309187485823,12,10,50.7707805641092,-1.16961804254988,8,76.3213632109588,17.7512308521076,36.4768378262372,18.6422532797058,13.8129563686395,288.052966903063,0.000465175304303,134.126311520922,3.3037601053441,1996,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,55.2893837656723,431.598591787597,1.44245899039299,0.209872414652807,17,1,51.1569676365203,0.476854478456105,3,76.3722526397945,17.7692911830217,36.4925856188464,18.6423085595369,13.8209522233702,280.229765174126,-0.0007316271752549,232.68600416728,1.54199363178244,1992,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,130.434615813052,34.2356218402385,1.86758651770571,0.166270556756824,11,7,50.5625612844601,-0.033070279798511,8,91.7997389723507,14.8217846611581,36.4730490163301,18.6459660871834,15.7040222869969,284.982095042466,0.0011782306522525,274.090395241055,2.61579724341689,1991,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-23.2812511545981,1121.75804245904,1.44134529222701,0.11465917430699,23,21,52.9273903510312,-2.00292717106388,8,76.329247421309,17.7635206274304,36.4723367746968,18.6362331134091,13.7960975337507,288.663515383264,-0.0008279441844321,212.928863922839,10.8175354016767,1991,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,134.132468962925,1119.68616354121,0.764620678538716,0.213248732088486,9,2,52.3774763370513,-1.8994094159685,2,42.6567926263345,19.8825519806215,32.3289007670394,18.6466271077782,10.6789887217752,271.146387539608,9.23060286250768e-05,255.820505319233,12.7349026759966,2000,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,4.11207231871638,47.4737883531238,1.42391609284062,0.174803028241248,22,23,51.2927970458219,-0.740795099438764,8,76.2834695887969,17.7551340785327,37.1075526625037,18.6400327563235,13.8220907344414,289.157135191719,0.0010134759031479,87.5979609721301,2.32371515101899,1994,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,-19.3723103517904,447.011697184599,0.483981566317353,0.145078630914797,9,7,52.1412757653692,-0.71229489642878,7,53.2829748649017,9.24809928480955,39.2699826952233,18.6415766056999,26.985208447194,291.239154125619,-0.0006399095423687,277.659090130828,3.49970586394144,1994,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-20.0292912867603,417.330454863657,1.44087061396432,0.173518582204679,27,16,52.1700996068174,-0.132248845626685,1,76.3044913387255,17.7366641062665,36.4781066380256,18.6419555384195,13.8258911943469,276.814439423286,-0.0004529936679276,-42.0190918334683,2.05360122573172,1987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,17.3665069047049,369.098653393446,2.40098232876653,0.183913315485344,8,3,50.5053278912446,-0.928732968344629,8,66.853440149646,17.7419916555032,36.4764588656118,18.6410266679049,18.0971499582826,289.966933978952,0.0006355595768035,271.903582716806,4.11327794702622,1989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-2.62406847992756,542.160078441165,0.228179415942967,0.166735971227476,12,2,51.3208342141009,-0.940441307985792,12,65.5830843403733,21.6580352234206,39.951393102999,20.2111919014767,9.66732414897469,279.695127336344,0.0035844530201403,110.130469071087,5.26669882637684,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,216.472184414299,135.685725672139,1.44246752757698,0.179140605643298,31,2,53.0660229767232,-1.89988751122706,4,76.3006974362378,17.7606069091779,36.4480831721975,18.6406570591084,13.8023621226203,278.883345090169,1.83556014437358e-05,180.985795345235,2.64883613028976,1993,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-35.2185321116374,484.685982662908,1.19617282772692,0.136183621957349,1,6,51.2518281552093,0.731869282953201,9,74.8260272990318,26.1591474017496,34.3135874695731,18.6926920813093,12.9099727458432,283.757216170004,-0.0033602207996324,258.263734039929,5.70182682809127,1984,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,71.8960207316827,1126.14253056542,1.46454930451742,0.177680205264097,30,16,50.8067885760973,-1.76023834213688,11,56.5158766237359,64.2356451365352,37.2788357190281,18.648417331448,10.2970931019859,283.17714847186,0.0008855160727483,298.10580572461,9.34238125308009,1997,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,-35.6512874986104,295.233472943828,1.44138461063124,0.198678410449935,2,22,52.3997120825526,-0.535504677711712,10,76.2937188725581,17.73964538515,36.4723301113755,18.6415442923256,13.7942182712356,283.722080519828,-0.0092649354185624,65.4732245914971,4.281666329057,1998,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,229.877567133992,1117.33800406779,1.23246700867606,0.174293142530046,24,14,54.2106279715329,-1.05037834191138,11,126.438291617769,11.2406598321457,28.1725476825453,18.6394421101138,9.50635556091219,278.134891387493,-0.0008213685629514,251.890134381585,8.86961165497557,1984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,-20.8734575265624,997.464398874421,1.44163524277197,0.17233741280417,22,1,52.2080896698307,-2.12917839901308,1,76.305560807524,17.7480113732569,36.4768818990656,18.6355439862576,13.8094494507703,280.173794336157,0.0005970558187371,297.98990269086,8.40105675002932,1982,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-41.7275695556158,1782.78718948797,0.724128883407161,0.150920177608046,12,10,52.8378306488884,-1.99468173126301,4,82.9331998291562,18.3569966192723,35.3195136457831,18.6438272090011,14.4867599014383,273.994100240958,-0.000304341936638,352.912234631374,8.89269366118939,1983,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,-112.423966886882,-133.627896738483,1.44386603918566,0.129458257913079,30,23,51.9329824067451,-0.716671037042406,7,76.2445365316104,17.800557404933,36.4762834971879,18.6398636424712,13.8303567690831,291.663862231188,-0.0014192451899497,110.718700365943,2.28817327700365,1995,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,240.962221261007,171.156026887367,1.26979426327138,0.22293084667431,18,4,51.5059188561964,-1.2221627934381,7,115.551263285147,17.2760314383259,39.0509950156205,18.6368215044107,8.75618325981564,282.514603686362,-0.0001956805250439,216.808531885454,3.24912042455045,1993,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,0.355318735508824,1155.40379801039,1.44104338356742,0.201212260380542,16,19,51.0362285269869,-1.59560978561963,1,76.448231442247,17.7596787408114,36.3498912018032,18.6351773304755,13.804249670236,282.156432463831,0.0004470249769583,365.27244146467,10.8682789844245,1981,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,40.1419253018499,290.588646656509,1.44144613531027,0.148094177091253,13,20,50.7024464668993,-0.588842386589088,9,76.3011632771755,17.7686981710446,36.4646612941184,18.636100748935,13.8273748042184,286.562233880428,0.0016698798194333,219.682363294778,1.95135497058141,1984,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,-129.367851271662,430.577672117175,1.46454938972433,0.161238099311628,26,12,53.6101030639876,0.0843140079944691,12,50.7044748233668,37.1180853384597,56.5345975305152,18.639644712431,12.7770774391709,278.402238714593,-0.0076858217274063,249.516265429447,6.19173118181312,1994,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,137.129468390416,1005.38850787651,1.28243277366348,0.189064068266001,27,11,52.4985241017543,-2.28523714979081,3,76.3762160574309,17.7144502327105,35.3304492930648,18.644836759628,13.7940884659171,283.963291773969,0.0008360501754377,264.235941807182,8.63372704805715,2000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,107.242834444235,1528.69441460161,1.44375315632216,0.244197615891051,21,14,55.7356312744967,-0.183229448932615,5,76.3367141009291,17.7926350215404,36.4625303839249,18.636887247768,13.7928544166056,286.365543139272,-0.0013305637458483,235.854887102429,13.1461259316113,1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,79.4412313663344,61.4192558686707,1.27350703233542,0.24654350525075,6,3,51.3505267336254,-1.0097066541417,7,87.2237305620512,13.2396690276545,35.6293329615931,18.5691495905514,22.4271202138805,291.109106017774,0.0001026735472541,262.019927584294,2.04621494093626,1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,55.9115260414297,710.512532160068,1.27350700341874,0.227256554334955,8,16,52.4923671394815,-1.32708080553273,1,84.5908026883873,25.5320275308355,35.629331337141,18.0951496841341,22.4271197057578,275.066110276874,3.33165369278851e-05,74.2165364336391,5.68299035333693,1997,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,103.139399051179,956.197310575758,1.44232725115597,0.224630449089944,16,23,51.1142440883789,0.161925373162207,5,-39.6979993779062,54.2656464838195,36.474291603191,18.6392976354533,22.9592212882739,282.037419514587,0.0031738301508295,43.0528889277588,4.56637065224392,1988,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-55.9136719659144,378.984429274464,1.44202484673034,0.177912567599129,23,19,50.9132120745865,-1.28682935701086,10,76.3254167236704,17.7387078840987,36.4759425977209,18.6376334095254,13.8033993338774,284.650045309978,0.0003854000524079,125.981372389963,6.41803401555897,1985,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,151.461132469738,503.094740157599,1.44143184540804,0.161796955860652,14,10,53.2453914311627,1.47782288488792,3,76.3144846836465,17.7500716891974,36.4602613727881,18.6433290801524,13.8151395708446,280.73123133616,0.0010053365760312,218.517357252359,2.94072112841483,1981,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-61.0717679952582,181.287330532566,1.44307629101371,0.173770027617171,28,0,52.4750013275287,1.80479163165182,11,76.3529297566078,17.7515658628459,36.4238086039021,18.6381729721195,13.8119167941546,280.584714002583,-0.0104030928920478,248.803344063862,4.13384217123435,1987,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,26.5311075720567,379.039064200842,1.4521391326489,0.239598599077615,28,5,51.1120380619001,-0.361741247030885,6,76.3328608409387,17.7527177410103,36.4658059546096,18.6377969126648,13.8086844244305,283.005352898146,0.0008365606035588,306.481510873653,2.94883284691864,1983,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,241.286677439339,557.24802026926,1.44255055875517,0.180105996730173,16,3,53.5172177832924,-1.79786418594606,2,76.4659262780215,17.7481012431345,36.4839721759956,18.6416238036903,13.7957971651554,278.213425187748,-0.0006220189001186,154.900087139593,5.73035971480249,1984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,-74.4239975419687,649.570669450699,1.44244304296262,0.171682507004025,23,3,52.5422497460815,-2.50711437310861,11,76.3091600944751,17.7489962290728,36.4780106682487,18.6430196444064,13.8272415534411,279.535842627337,6.71265079533393e-05,233.846863830796,5.7508712272057,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,30.8017956479335,878.094663016184,-0.249967818905145,0.162275234014866,20,20,53.114626205752,-2.82670226867786,1,45.2533954289857,56.7740229400027,38.161739038055,18.6385345596636,17.4796338031307,278.179534777118,0.0081221234084737,215.285184056573,9.41730986936197,1995,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
