target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,no2,o3,pm10,pm2.5,so2,ssr,t2m,tp,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
0,-1.51720350200615,916.517409512421,0.783798595301347,0.203381816731978,27,11,51.7430710400381,-1.02008290755358,6,66.2599819087459,17.7272390533253,39.0821136111754,18.6400526192456,15.2775173030877,1915777.82888719,285.925625509208,0.0009471427759888,5.87128377394894,1995,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,76.7469491462488,1037.65857625401,1.44150336424783,0.241097676913792,12,7,51.169825039495,-0.844306183647019,1,76.3406636661095,17.7467034613644,36.4637701060123,18.641443982868,13.8090402808844,-138063.332265365,280.844790817819,0.008088483170492,9.45192276355199,1994,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,123.338622773551,1161.32572889634,1.44166120728483,0.261475882620979,23,4,52.1516859767021,-0.979226052665102,12,59.1484831580957,17.7507546630191,36.477025544437,18.6419565216507,13.8056047977439,-7.47037066810538,283.490812472235,0.0003229208023564,12.1770042638651,1988,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,350.516012871427,272.623330456805,1.44221539982357,0.223398300707328,3,2,52.3593554685053,-3.7276408913526,7,76.2393500597577,17.7619659910603,36.4892573602668,18.6531449846926,13.8105103783666,5501215.56398143,286.948646222048,0.0003985293690782,0.850423749802622,1987,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,11.3384463598545,255.901880143551,1.16302459166898,0.189921797538405,25,5,52.4077673575271,-1.82502566028546,4,74.1413431048827,5.29150060643678,34.5564871600499,18.6405263920613,4.78992207232088,90820.7278232249,282.26981020377,-0.0002891080341855,3.90577600033139,1993,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,36.0767870900087,1007.67800914731,1.4417365633713,0.185562938648394,23,21,50.8746499605277,-2.27832775101341,11,76.3230131698363,17.742096983249,36.4788307471373,18.6396865089664,13.8090347289485,4926142.19603004,283.107133179016,-0.0033428139889427,9.8660345652063,1987,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-17.1583504719072,574.644909460111,1.44068128284161,0.209929038206472,28,1,51.7881509511112,-0.93912307412363,6,76.3485515137604,17.743901465387,36.4791710944329,18.6390263439729,13.8053130334398,2248157.99573191,286.165502465623,0.0033104721499002,4.7593243635588,1984,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,40.7557218916012,333.558739471448,1.45213894751685,0.130089171403799,26,1,52.7873500030781,-1.58443521375726,2,76.3341320382625,17.7527292377994,36.46580500146,18.6378566561738,13.8086844999504,5499952.00407708,272.520896081993,-0.0023137216036011,3.79619577952105,1983,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,125.888667364516,1711.75360107059,1.67755105186761,0.283171150482881,23,12,51.3121266670876,-1.29632624364671,8,86.1565052217234,17.750026770401,36.5434462215544,18.6424262388156,11.354058142165,4976738.389085,293.123909051355,0.0017446995315304,6.69805214935421,1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,177.890625901465,497.178739469853,1.85901967246301,0.190471401402891,10,22,54.3712240726145,0.410388477544705,12,82.8649374444109,17.7498097833356,36.5434447778081,18.6464053024013,22.1917911583793,4535594.63222892,275.980879922839,-0.0083285078480906,3.88206171300478,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,144.348273652081,1064.79150258017,1.443548673541,0.25647754247537,2,18,52.3561581265834,-2.1919504174585,5,76.4697202360241,17.7272856238921,36.414868907639,18.6364493254205,13.798307881018,2823911.03433713,284.594758407446,0.0003749554745706,8.87869809775574,1982,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,169.486661313179,1717.09377976691,1.4393465385973,0.181483681460645,3,15,52.9526141142633,-0.156845614302579,5,76.288637245789,17.736042027227,36.4513320042371,18.6404754759136,13.8163676701873,6054543.63907007,288.259251311785,0.0008137464716565,3.81897877603621,1993,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,13.6977352688291,321.390604331645,1.06022106230051,0.195311290619224,20,22,51.7056433293109,-1.63941676062744,11,80.9886035141274,6.67042866342575,43.8373805035504,18.6406569690009,15.6783556030439,8475764.48693577,278.183456589621,-0.0146662074992271,4.73342663491078,1993,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-11.9786122985832,1134.72785895292,0.549006870443757,0.180236234363734,8,18,52.8135498083513,-1.17515438816447,5,63.7807245828986,17.7272615830353,34.2092715219378,18.6435548709318,14.216501846422,7024726.44765,292.620260419171,0.0004343748177709,9.3759687152497,1995,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20.3029952247956,362.394102737104,1.44234534313976,0.181715904847573,21,21,53.5500402153435,-0.666055853334922,6,76.2872782482434,17.7692911500621,36.4928948044622,18.6393598882367,13.7987305022861,5604094.20221743,286.582409437353,0.0010048960553163,1.81453766972823,1988,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,143.68961287911,1280.88752593018,1.44121020448468,0.0883600886220741,4,12,53.1105697660507,-2.55451957278597,12,76.3894657742209,17.7540318931979,36.4944892978807,18.6490654370747,13.8137863962711,1629664.63043424,282.251711389268,0.002139399347758,12.3979744113637,1988,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,-24.9534224797574,2089.08598294364,1.44034832166427,0.187461309667127,22,19,51.5245373240722,0.749438902688489,8,76.328577388462,17.7337876272343,36.4632750964304,18.6375960585527,13.8040140482617,13056001.7982291,290.887526148818,-0.0045176498874949,1.33215442742485,1986,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,12.7863588029163,2086.27110072064,1.44266581010862,0.169869591975634,2,13,51.9629161514415,-0.879531095537014,5,76.3174940093684,17.7346738477278,36.5152109343854,18.6359216679232,13.7871433944249,13539287.1485431,292.64620618652,0.0011736146420681,6.18476465177562,2000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,116.467464372596,529.960740198162,0.496383713209179,0.167285484733493,18,11,52.7258566139014,0.539970052457215,12,54.2763561638248,26.7421138853767,27.2637290025801,18.6476709855364,-32.5771973135158,3650531.6454877,280.528788366685,-0.0024183854522728,5.70700887104253,1997,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,287.896302334522,727.774750417682,1.44199506820831,0.121228363820453,13,11,49.7638598057561,-1.29794355263548,12,-2556.71714308159,17.8929575385652,36.4841650116919,18.6398054529077,314306.008962978,-495827989.566524,277.083899467865,1.96052535772569,5.99313708374635,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,46.4904823969136,462.023309533678,1.44096385997027,0.263274334353912,23,2,53.8631466550439,-2.12421396280349,1,76.3420355515928,17.7724101514043,36.4881313466706,18.6440866272934,13.8140137971227,2221697.77453739,282.479875738058,-0.0020941929776502,7.77673226924161,1983,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,14.9802102069752,943.643921579714,1.44186976172448,0.125237906380787,18,0,54.0493616990764,-1.33202486023854,5,82.3632528426429,17.7408557513736,36.4752325363517,18.6531820385449,13.8135545687613,4778698.94367619,281.171452982083,0.0013047376295848,5.35174347152058,1987,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,123.280805212903,337.940067140005,1.44139659249112,0.201618347837881,30,6,52.9431502038944,-2.55532806196794,3,76.5768806006364,17.712967312268,36.5050304655148,18.6460008780949,13.8250565732569,109438.029651429,277.478269253767,-0.007480756329687,3.81962547900932,1991,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-67.0051095713594,1304.9698873439,1.44164045997714,0.149506866625651,20,15,52.3117359179539,-0.0416705172005036,4,76.3076047994399,17.6985171663865,36.4438045806685,18.6445085890872,13.7957529499415,3121142.18969311,284.526481960258,0.0006032969667859,11.5273179794836,1990,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,126.512078678446,1178.69695782232,1.44163561771856,0.157224932717963,19,18,50.1396678699472,-1.2705664700542,5,76.3338764964334,17.7538402756274,36.4578248981675,18.6423440449814,13.798023575118,5510517.79661068,292.565484903193,0.000714692491723,7.08399813167014,1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,19.4334766577066,572.3772391189,1.44177051853481,0.146438840417439,29,10,51.7069654749309,-1.25584215690406,1,76.3557812315152,17.7524000123568,36.4917273691289,18.6378752345129,13.828143198808,2152942.84897314,279.881182816422,-0.0070509040120726,4.16099987566463,1985,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,71.3514243451685,325.398867610969,1.7767841516236,0.183222935941758,17,23,53.7877114115356,0.263973276941972,9,68.6210251623847,17.7442985818508,36.57063284718,18.6398059402141,16.1187004857004,5780757.45589567,285.758094849558,-0.0020851542814688,4.33820491784997,1993,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-11.2899751391615,85.562313196181,1.44136618746249,0.193155030554221,14,11,52.5040099248201,-0.992687861027349,11,76.2953635819368,17.7663605651059,36.4940797902547,18.6424000208757,13.819574407269,-288622.544727044,279.196647101769,0.0015273000484676,2.52129855841312,1989,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-62.7012249376904,674.557188534465,1.44076427370811,0.178020220297518,24,12,51.5455225883771,-1.15617932208982,2,76.2678176697698,17.7674456948299,36.4813838826773,18.645902232766,13.8059941123541,3313014.27054643,277.8569455446,0.0010676419883048,6.28303809758512,1994,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-106.033416347495,2634.58174507278,1.44028560749733,0.170536397230636,14,14,53.180481709858,-0.133192915625972,6,76.3122671681515,17.7530612468574,36.4556633621757,18.6452751483266,13.81566611235,11998481.3442022,293.117236550833,-0.0018587644287364,1.26444525401259,1993,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43.0217486219312,122.253834642589,1.44151214350987,0.206369768592059,15,0,52.4026339162197,-0.609949226542672,3,76.3126350464495,17.7430422359027,36.4617787369651,18.641829024352,13.8111513550364,4379535.45623884,277.203840056943,0.0039383675731594,1.83294710745304,1981,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,203.205372243114,834.059116932388,1.44205473681476,0.184205450015603,13,20,50.7582337614616,-2.28471612586027,6,76.3530915350879,17.7384480974531,36.4710637371009,18.6374785839371,13.8065269420794,7849413.20484519,289.772432205681,-0.0006281235505578,5.06885952269961,1981,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,27.7545932053925,618.000873656928,1.07328392459581,0.214040494249553,30,8,54.3490498551783,1.12904512465216,8,81.1011646934708,9.73932744224734,46.1434589424308,18.6357129721058,7.34305386663509,1246357.6037128,295.13854711423,0.0007760612971653,7.44857853843407,1997,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-12.7868958356402,713.156530246224,1.44257228898039,0.14851401390355,22,18,53.7219788961438,-1.49554121647825,7,76.2420716793235,17.7567387966737,36.5322790220527,18.6467219326993,13.7936690002038,4475186.07939051,289.902622409741,0.0006560867617234,5.29900026509232,1988,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,124.239017338968,560.527856049528,1.44371798412846,0.159870275870409,14,21,50.6793478008621,-1.30313249374022,2,76.326391761202,17.7309799635014,36.4889847128625,18.6470736247076,13.8040658758201,4021345.47963421,281.550788939627,-0.0008887254589041,6.26661566271691,1988,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,125.164280519886,407.53638798329,1.45515797862648,0.16829790234634,9,4,54.2288819633261,-1.1496583719563,7,76.3159262287622,17.7469135267124,36.4818300330468,18.6390290805996,13.8183132529827,-22.0149644165068,288.106577364471,0.0003642205518461,3.20676635078332,1984,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,176.012329443902,642.5067449758,1.44203927824383,0.164503716245798,5,14,52.1085724688413,0.686450482772187,6,76.5274815039346,17.7595257282343,36.4799840085361,18.635160555169,13.8131023110303,2136577.86333908,284.829969389705,0.0016839907267816,4.88835739007273,1988,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,102.105395122074,393.10650603215,1.27350698486547,0.233463980839323,1,15,51.6676989726129,-1.48599775885798,11,84.0180140363592,19.5210749480055,35.629331588129,18.6458619205964,22.4271193097106,3485724.42155872,278.293782243437,-0.000404985837252,2.88976857600365,1993,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,93.1672264736856,35.2481646481745,1.01359677769709,0.180865677125191,13,4,51.1746626575869,-1.95229622448089,8,76.9526235052756,17.7358568200809,36.4849713652164,18.6354720361457,13.8121946280309,-20.7341420116796,289.929087175702,-0.0001986457666231,1.56031215228525,1991,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,40.9079846335244,1376.24111562767,1.44145586463346,0.1870465642695,19,17,50.9213239841363,-0.646324796089576,7,76.3324310744104,17.7520769209818,36.4558913227434,18.6407680336157,13.812198867181,4351945.58040613,295.178062545673,0.0010852328479332,13.8728844965765,1985,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,134.353117510092,1926.52707812926,1.44138461891144,0.156277871200628,26,20,50.8221641009542,0.199654193634271,6,76.2742854922774,17.7398964049122,36.4723299821594,18.6434388931268,13.7942182094626,4912534.994731,290.305346034476,0.0044005057968149,9.57880298058185,1998,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,158.610622558301,1385.30594216643,1.4404583036799,0.159994908864538,15,23,51.8940711535787,-2.63809406530729,5,76.3181329894811,17.7829287425326,36.4015994112381,18.6420668041109,13.7948830911507,3362350.32851048,283.9995002513,0.0012775113430357,10.7134974847967,1986,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,281.25244201402,-149.375261935484,0.439741590494113,0.230299427047709,16,2,53.2564786881511,-0.915518403626801,11,66.2154873922873,-18.5511544637201,11.7953890385793,18.6408296369833,22.1390672716098,2989050.73837421,277.230297555098,-0.0012971766446025,-0.0420592710426924,1997,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-81.3610095501363,1524.11246013503,1.44283285033265,0.199424849425516,18,12,53.4164091307381,-0.464314249350389,6,75.9932055787533,17.7539767558058,36.4827933463427,18.6447607520314,13.8099511361071,8523261.5975427,290.028812469132,-0.0011018171936335,7.05995375622,1990,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.03418911402785,346.330305527179,1.44148960677305,0.167041006372923,5,18,52.678416853367,1.81828618895274,2,76.3088181820822,17.7621597713435,36.4741319175561,18.6406693077306,13.8186798885725,2009363.53491063,276.865024586501,0.0004777482684051,4.37823691163358,1985,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-118.746434680204,872.118427915421,1.44140119999018,0.192266791795975,3,14,52.2553827253413,-0.964553784477359,1,76.1405079335788,17.746966447298,36.4637612467867,18.6430196522471,13.8164617884741,2009100.33587815,277.649874681372,-0.0018636223117638,6.68464433489153,1995,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,152.842014496776,293.919422093681,1.45997225436709,0.16804199695864,2,7,53.577688051809,1.01104986108602,9,76.3210653051005,17.7296614307562,36.4897652373537,18.6474294048726,13.8219118858466,88789.7263970911,284.460753229936,0.0003894130372164,3.62499895901972,1996,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,70.0402637283823,11.7119353313321,2.20142310760113,0.147024803007781,31,21,52.8142521546196,-1.98081298151016,1,111.79340747023,12.298325078844,35.6293324911348,18.6433155541134,27.0121405186048,6476532.04249523,273.778673800364,-0.003798580943173,1.32093680635432,1990,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,244.583815289653,1176.0688262624,1.44159264620167,0.18999236543103,28,10,52.8435002668377,-1.3777231039849,8,76.3532274666501,17.7568877023088,36.4757795778789,18.643620900185,13.8013065809455,1737601.93510336,286.958637065827,-0.0015959875088488,5.70868011896962,1986,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-34.3205186050701,1348.24952534572,1.44254627537436,0.131628987085949,29,13,52.6573742331778,-2.62968408306948,10,76.2639411860465,17.7739842629801,36.4804604869217,18.6449217648262,13.8059280456347,1101987.60587754,283.547223951903,0.0016077236483873,7.32789042065081,1990,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-87.8089954120392,348.194755111606,1.4400248507557,0.23848416434449,24,2,51.9729814705213,-2.03109737778164,8,76.3093340136443,17.6969721684063,36.4455862270108,18.6495487690089,13.8127713507236,4734151.39589434,286.749208951425,0.0028717987768391,4.60714799007429,1992,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-84.1211910173776,557.695192665325,1.44202484781485,0.153207664052138,26,2,52.0762503435046,-0.198662206844654,11,76.3212308083265,17.7387390419916,36.4759430502499,18.6407680216394,13.8033991021177,565033.922288942,279.457099271997,0.0010398232327496,6.91286563664028,1985,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,99.5272588733033,283.696615554819,1.23620783754086,0.194956173668336,15,6,50.9741917096758,-0.562305611957971,10,401.437172955489,-0.373971717033998,36.5034901426293,18.6451506093322,16.2330854727309,153132.26900122,280.403419995209,-0.0006427450380834,2.02718129090401,1999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5.73733293484296,374.831649469775,1.44238220758274,0.133336604742831,27,8,52.814660160152,-1.91054976299131,9,76.3122151337725,17.7064523192361,36.4696937639329,18.6458782785041,13.8001845258881,-74611.8810394518,285.470433596312,0.0006758862231094,4.18865047461317,1989,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-48.1240756669006,1044.35236521173,1.44199504912592,0.176879537214096,9,12,51.7696416752329,0.507945503122182,10,-2545.99701108994,18.7297168922865,36.4841644380554,18.6322429605208,314306.006046618,-1249102663.81692,284.877230362145,1.24461237718509,6.05655275367181,1993,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-15.6218398176765,2016.83729507939,1.44256573310953,0.176619527640756,19,19,54.8569468816008,-2.03301169947919,2,76.2998508926541,75.5877966828516,36.4586995449002,18.6341895453406,13.8315594225722,5737746.56016446,277.376595985468,0.0002505652241783,17.1324987499104,1993,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,135.838953372729,347.727190037883,2.01239255297702,0.327212151916234,29,21,51.1765722289399,-1.5346733778206,12,74.4395473707688,17.7420016874985,36.4764590915617,18.6433332405354,23.5833159936297,3518474.13284326,275.98734723641,-0.0062342306980737,3.50856189568965,1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,206.07199824764,1021.87702531022,1.27350697491616,0.147188784975288,2,19,54.6885321619318,-2.86504031143057,5,80.8584759448056,12.0579441667931,35.629332156392,19.407206807253,22.4271189177062,5041865.32761995,289.823223947739,-2.74080273405423e-05,18.1913354218159,1982,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,84.5452572400794,311.018874018228,1.44228835469365,0.209739242860965,26,1,51.6834031117347,-3.58041217856056,4,76.3338391964128,17.7798887767543,35.1804110093678,18.6473907899701,13.8095274665317,4877731.60315736,282.861693155012,0.0018712756931807,2.45479523747744,2000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,66.9659999087774,899.341300920935,1.44298622385687,0.199459613104149,15,12,51.8895013289905,-1.49944340060744,8,76.3911691662115,17.7484077218801,36.4519241660664,18.6445095453458,13.8061437321932,3442985.14827594,289.931326044541,0.0010978071581489,7.68232418010541,1990,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
