target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,no2,pm10,pm2.5,so2,ssr,t2m,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
7,111.862528768401,93.6937598408665,1.44260078006314,0.176424962684965,20,3,51.8239284378304,-0.380974871112572,8,76.4360652165383,36.480623664107,18.6448950942557,13.7987412321349,5136177.41613028,287.710325816702,-0.0006310676782375,281.666167793725,2.61751940716882,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,47.923844617391,454.244481539485,1.43397954669932,0.183497919864377,7,5,52.9775566180005,-1.31472436455216,5,76.4269295048974,36.4145204162187,18.6382402867512,13.8097661158638,-54846.7839965118,277.155079773064,0.0006720700127118,56.9697598125526,3.03160112681288,1996,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,94.1101029364161,530.171594395007,1.44256015105724,0.237263855066494,20,8,54.2846848634432,-1.73692526117807,3,76.3802487284807,36.4811670358313,18.6385377521151,13.8179806008919,492656.904701581,271.096070509705,-0.0006945011724723,228.581175213234,1.83760371317977,1991,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,110.536245059676,1069.8015995886,1.17256495272365,0.178208606440708,9,7,52.239522513079,-2.05613151150121,2,80.9319610166314,44.0442758912795,18.6433133890633,17.9832570409089,9681.59628740468,276.190311396387,-0.0002638462555469,237.778310293541,11.30732526359,2000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,58.4588255141654,808.547057820279,1.44204154568009,0.120833444904968,22,13,51.6250422392507,-2.35871636517952,1,76.2980963201062,36.4918471833617,22.3331531069982,13.7885912563761,3765277.6014348,283.469920745024,-0.0005787284467174,139.86318794035,6.78345274997509,1998,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,73.4707311833219,409.899437618595,1.43397960391212,0.171161042546166,20,11,52.416818609951,-0.996830922281851,10,76.4840540231695,36.4145203626065,18.6385083003989,13.8097659392966,1923509.02077355,285.925312071144,-0.0012025744880568,230.269451043113,5.91691688004643,1996,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,51.350667864486,823.065206645965,1.26146281412752,0.210019825268618,11,14,50.7500651890737,-0.933081588174498,1,57.8588437642651,35.3086818919199,18.6338488142913,17.8489818822669,929874.653328409,277.291914541822,-0.0008326721300434,196.964110424229,3.86683756578282,1998,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,107.92965722306,623.686384338075,1.44363747324936,0.183081801130828,22,10,52.8357614141972,-1.08034539533141,9,76.325727266804,36.4564158731608,18.6377990779851,13.8203389799403,4808914.51985314,286.401401644739,-0.0014929242998527,278.587155428944,1.87935868057237,1983,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,194.729318554533,1613.80977924701,1.44176794956169,0.153493884092771,12,0,54.4512778514584,0.70924867522389,1,76.3313570407537,36.4630151215483,18.6324374470388,13.8189198911893,-6232712.31027426,279.750421585487,0.0114131945690746,245.409468494885,16.8388623395219,1993,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,23.8112441002242,1334.81946176399,0.828002276130462,0.175143444956909,24,20,51.482352020787,-2.41049174100467,1,40.0973019918802,29.7952257500326,18.6406571881773,7.23047492116234,2752442.407342,281.042557083713,-0.0009301271089096,263.424087528684,12.0360140595988,1993,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,42.0335131385542,482.966372610642,1.44302997420485,0.249159197915926,3,2,55.4871238110961,-0.484687628979792,12,76.3120873159994,36.4815226439443,18.6437859264964,13.7895362514042,2390982.43914863,283.162432764518,-0.0049225517490417,214.566271214059,6.83938284684286,1983,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,218.188743476897,789.876923685236,1.44177519421914,0.191199766225077,13,9,51.3904457470506,-1.01773060454773,10,76.3079135741415,36.4702840740416,18.6370772338832,13.7904676615315,2465642.59676712,283.639999578144,-0.0045305949705942,23.8759179392271,4.77331865220716,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,-68.0333502724763,69.236239128929,1.44351323533972,0.20546106950778,30,9,52.5359536019746,-0.907906957653032,2,76.2956132446134,36.4719367502201,18.7968813536642,13.8147381281761,655501.583511617,272.349515437044,-0.0023072965211206,346.181304681327,0.42645550543762,1983,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,55.5457723422857,916.242051883141,0.956073165922831,0.170573605506712,14,23,53.6922322216426,0.545381413639412,3,58.8904358239541,47.353982363274,18.6414657826144,11.4414428977875,1773882.24541866,278.189612435341,0.0006247993489153,305.357139334749,8.1009447867675,2000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,39.1086168315311,73.0342540241597,1.44286567489556,0.137310438536802,22,22,53.357357782819,-0.227515873427366,4,76.4099502679573,36.4796221349363,18.6386322339334,13.8509191549351,6136398.22303107,275.518539113315,0.0026769999999075,-239.047624764879,4.255007578428,1989,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,77.0141943507503,1307.89595957661,1.44228827788639,0.111827688449609,1,12,51.5149125441701,-1.29729307406322,4,76.33385758859,35.1804109008813,24.0396787068115,13.8095273851176,5156126.55510377,275.445067003827,0.0013861956634534,179.803315964146,1.17492359684365,2000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,116.264167332117,399.71243415301,1.44278205410489,0.178213262604587,20,19,52.3378349036764,-1.41777513396467,10,76.3371554619268,36.4742480667682,18.6401709657363,13.8069619013739,5470496.98498607,284.865319897408,-0.0028009881388563,137.533348830255,2.6433365551088,1987,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,176.970990721645,184.918884827783,1.42537759542066,0.107304781707322,8,7,55.292043734845,-2.1355193702664,8,76.3517607267641,37.1368323456033,18.643019431409,13.7982924213617,194340.582877443,288.896576842365,-4.74012145662057e-05,49.8826391557213,1.93423413089951,1995,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,114.934733183673,935.149350360095,1.10065974012689,0.16715739422965,9,19,52.304484242557,-0.340900332831786,6,71.5904677266738,33.2592596625153,18.6404750930554,10.8633439709395,5121840.93677345,288.825244515561,-0.0011140000317931,145.864298533562,3.40300251273329,1993,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,153.151886845036,739.768909701483,0.693538181992796,0.0982272035822241,6,10,51.8542411333342,-1.59969156867469,9,87.0494299425917,37.159941657353,18.0789588674744,12.2085198423431,348145.92770389,290.808211251509,0.002634004882495,231.794103968653,11.3560636251204,2000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,132.683618924253,389.921474760452,0.645832393833607,0.094470289173215,28,8,52.1944947106163,-0.623120439476909,9,49.979120158876,17.0153166646395,18.647238016882,16.4894885424744,506639.677318577,286.437893297585,0.000927541891188,202.280361067417,2.82928523756165,1992,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,158.726279511927,-338.097199354324,1.44258148580672,0.159413833470555,28,7,51.803291623347,1.23080915442213,7,76.2484938829017,36.4887751540104,18.645902346162,-3.56679459575026,-63876.7480424758,289.842412777734,0.000534308599399,200.617264840809,1.0571860467798,1994,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,-78.3493138229572,993.818789139811,1.45229899960587,0.181725130714251,26,7,49.5743663061429,-1.80305809322011,3,76.3662011042538,36.5755633144845,18.6432625020031,13.7858205272716,152785.533608954,278.950344636418,0.0021556637867478,383.909758118198,8.69537943830295,1992,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,36.0768836901319,1347.50609394207,1.44254620191403,0.150905091020607,30,13,51.9125040464233,-2.98941934976284,7,76.3526169666033,36.4804592695661,18.6449219042145,13.8059282647506,12424814.3539479,294.037130003809,0.0010154235719375,252.389873627189,3.61246329407373,1990,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,98.6017243111074,649.465289826495,1.27350694613127,0.180123743656448,27,16,51.32424964082,-0.0792007343075598,9,80.3856469208712,35.6293320985623,18.7160054194059,22.4271196219515,5325298.04228082,291.452489208568,-0.001126492310862,330.132409843904,3.73992937790496,1987,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,155.222553496884,1934.38002342274,1.06923925307247,0.19470902997185,17,14,56.2591769574585,-0.443648361536255,3,71.8477967522238,40.7438102541583,18.6452756774887,41.3236284849199,1784324.0972916,277.440465807712,0.0002240132730073,243.855805499703,12.8259159115301,1993,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,39.9030206658586,855.317322667876,1.4724724733869,0.244647006260899,17,11,52.1555817951192,0.71866362232226,1,76.2908942931346,36.4761412107555,16.1364787201586,13.8422167590849,3235306.09412298,279.771779456548,-0.0032726960052419,257.660658712514,7.98003557294562,1990,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,65.7294627975334,556.606357752136,1.29343145533211,0.15427796470131,24,10,51.9174298981256,-2.64197858528562,9,-11.8083505555679,34.5648594672203,20.255234677736,13.8099350927689,2273213.19647057,289.086202857327,-0.0030042623979824,134.680105558155,7.26134214596456,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,68.4790540454239,348.354853238839,1.37135693655748,0.123354135949101,27,3,52.5413408203205,0.846325224494453,11,76.3886742536017,35.5355062198748,18.6391220339855,13.81061370249,2232921.98922949,280.424915922642,0.0013438437487827,214.654070543616,5.44987338780595,2000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,79.3108142427839,1633.23578974236,1.27350709610713,0.12349065859027,13,10,52.3282919737873,-0.812510045120903,5,77.7992240940139,35.6293329163608,18.6444673012113,22.4271202549517,2961706.95424181,285.38692751697,2.02519970768844e-06,229.55841575442,7.45505060939367,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,163.063243650526,1099.97146585264,1.44101847162369,0.136102493943048,24,13,53.201483566502,0.595128537422467,2,76.3986235605433,36.4550026176912,18.6390821818963,13.7852922658762,4416712.09361856,280.739731919801,-0.0004110749895292,217.143331733553,3.7136689463299,1985,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,-29.5471803767107,342.554207521364,1.44212268972375,0.182472966991473,26,4,52.5523982987863,0.205568744235283,1,76.3459641965136,36.4674486621831,18.6495145576594,13.7863074358814,-8.92543559182251,274.378914922881,0.0002303430180545,200.565986355028,3.92504034913674,1984,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-104.843584760921,1164.93295280866,1.44205473718926,0.230687892737003,8,16,50.8499636461331,-1.23911151750192,10,76.3396975494114,36.471063773878,18.6369416010872,13.8065272706787,4513021.06006842,284.508144389377,-0.0012897036151286,201.17530740963,9.2755105629685,1981,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,-42.1794222543067,1050.45826334676,1.44170906468438,0.191210065619284,26,4,52.5985657174079,1.01637692897901,11,76.3284972186533,36.4739715847767,18.6374782433376,13.8158304612988,-7.02923768671373,282.835385670072,0.0010492939930876,231.940644834818,8.91031582082872,1981,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,63.9312590522785,1220.38460365015,1.44262415106681,0.116270714335308,21,16,50.3341007790766,0.37549026632236,8,53.003567279843,36.4863364991051,18.6354650640901,13.8138473612043,2102616.73700197,291.362654818284,0.0003220756757268,291.058017368044,8.401616671661,1988,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,143.657491418,232.06091752745,1.44256721570706,0.2719644962447,25,6,51.5381722694323,-1.58229055456671,3,76.3597092349146,36.4810816733555,18.6398096251698,13.8019857838787,43744.9664522698,275.018628272068,-0.0024795929580918,177.965302469804,2.6620794315808,1985,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14.6701952065398,961.194392082378,1.10645429107598,0.215271770087049,22,12,54.4391654495665,-0.0758039761671991,8,83.1340518414488,36.4650724628446,18.6459026408217,13.8191037441327,7860601.6515563,294.716652804047,0.0015971603637661,117.635531840662,4.68343637590383,1994,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,79.9370249437443,833.092166429528,1.19550638311,0.17685082988374,25,11,52.09678317426,-1.09127927425316,7,75.0322057552339,31.8835884207389,18.6478425127271,17.4229906569658,4395445.99041811,292.158025606781,0.0004143427741918,231.271815426318,5.51626485755285,1994,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,-14.521845022686,-145.594447334559,1.44147618079962,-0.0004265012153451,21,4,52.0557545498257,-1.64943481398181,4,76.3647813745965,36.4712439691482,18.635033253935,13.8029306412895,-3.70438366083811,275.032024294679,0.0008792926542945,126.936397331525,1.33578846655105,1986,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,75.1859948123382,518.765152735054,1.44097764217251,0.224465123714949,7,23,53.0104316294265,-2.13455334644499,7,76.5135009627094,36.4961464910538,18.6326125332721,13.8235650748646,1815165.16231241,284.936500792323,0.003009737424824,289.404992910608,4.00503046781992,1993,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,200.482413223925,273.471073654221,1.43631001271952,0.168607617777679,10,2,51.2633115997961,-2.76006147780793,2,77.5474625376369,36.4757882512319,18.6468894203285,13.8110892837076,1759111.65617087,272.404647667631,-0.0018127840152118,197.415144109752,3.31614316919192,1989,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,52.9029685072587,709.848999642619,1.01337359698971,0.158704489860014,1,18,54.8567503170799,1.5259181636752,3,34.7814641544924,17.9416904235408,18.3483234326621,24.9975094303895,961706.963955218,280.096464436707,0.0005899036723436,269.836419418666,5.45897786468013,1998,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,46.6556642587499,468.64704461152,1.44286570947188,0.176515530937194,19,22,53.2531312162712,-0.766114487762307,5,76.4099509324629,36.4796237685853,18.6401143005393,13.8509183084587,4095881.86271008,279.888848238,0.0014561578430936,149.999507513511,2.85707295372127,1986,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-76.0603244248983,580.805979285557,0.245415162322206,0.254396984127994,16,23,53.40060211091,-0.513306047925472,12,-113539.951594109,33.854882682417,18.6408989989027,28519.0965786161,-1968199462.69793,276.106334637992,6.7751023455966,270.541989363602,7.23611915960421,1993,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-27.0163212961531,1307.76322486705,1.14942436581298,0.157433947943138,7,14,54.523636774867,1.11959665605466,3,105.639711593864,30.4570961353022,18.6461275859128,10.927886961286,3686448.90397491,282.596352630409,-0.0007667857481361,341.385334683355,10.2394420981897,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,85.9258140150894,1343.05823179862,1.4421365937878,0.105647340103645,24,18,51.0596466101963,-0.334303892902144,1,76.2575568575589,36.4575258513859,18.6422345641217,13.814087331161,1566046.84410687,278.438447737207,0.0011313576115156,301.855104938561,12.9353037706001,1985,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,162.503788012093,1752.69375250108,1.45213894795012,0.198929342871327,26,19,53.4582218983238,-1.39347384958315,5,76.3449935759384,36.465804207228,18.6428870167727,13.8086848890561,8315438.92071429,281.73065498506,0.0004970028769941,295.675087400205,5.89669785350904,1983,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,235.540792933588,2763.75160269233,1.4390176802199,0.261518354280657,1,17,53.5894230617642,0.0494231754197809,5,76.3318707487955,36.4635262353686,18.6376014986325,13.7882712945657,4788087.06324824,284.352260065035,0.0005768306592576,307.176433812431,13.2189902106952,1982,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,22.3419400741537,1244.1417074907,1.44118303606751,0.152613709362357,29,9,52.5571490956058,0.787236212973696,3,76.3829619764562,36.4848526705824,18.6368665125682,13.8039497657911,1579750.04516323,276.521438407672,-0.0004408574196649,297.143022324749,6.79300733450705,1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,169.781423488507,574.865874056325,0.585472939030367,0.183915898417403,5,8,51.1544613756134,1.39293264733397,6,61.0801579493414,35.4723004830344,18.6474293511611,15.7823915546605,929107.723869305,286.078168285139,0.0002933599227703,155.069300152506,0.474302135567195,1996,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,79.1994906099237,820.613127287233,1.40753244305326,0.177221248412492,26,20,51.9955475448621,-0.740646401415597,10,26.6144396491118,32.8769749668369,18.5639378419654,3.6701686903407,5188309.78413516,283.852654009416,-0.0004160014202644,216.632412208558,6.19676657486145,1996,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,107.631785073929,741.654350349266,1.39926901462362,0.226422809410693,22,20,52.9221169516637,-0.160110749194362,12,81.7005269667691,36.528931566917,18.6354757899865,10.9169561792726,1836363.11572113,272.131900455524,-0.002645620923705,76.2723469269494,6.3110534876008,1996,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,132.455939472853,174.634795156851,1.0765384238728,0.239068896352633,10,15,50.7328002403528,-0.88727689320544,12,84.0938046143892,33.1012406201949,18.6409000233497,10.6082910924554,2204005.90082246,280.425895003247,-0.0004792263022883,232.641079132736,3.28280542047365,1992,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-80.2755994181267,622.467227226647,1.44074941884611,0.174304409643194,23,2,52.6319365723366,-0.543295119044368,1,76.3393316695531,36.4897463768124,18.6428014837109,13.8036712795845,1386479.49572946,278.488914145796,-0.0008034576762652,160.517111362444,8.16657388964433,2000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,89.7272044024531,1073.12589946946,1.44238919985902,0.16730516854007,1,17,51.1379171326317,-0.823931882891311,6,76.3342630229255,36.4809869984426,18.6381313780889,13.7769711381107,5969251.01115619,292.546369924188,0.0001529642493183,35.9312640262921,7.5487321292671,1985,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,43.2473350036961,197.143823537237,1.44189252459154,0.14579102397968,5,2,51.7460407195884,-1.20386969344111,7,76.3809312803533,36.5100739374707,18.6379308720909,13.8230740760894,5477837.32145665,288.454075095689,-0.000203785896066,93.7819135580628,2.75561512334701,1985,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,82.1878422439232,145.776876372284,1.74161064492339,0.161211388814888,16,4,53.7290276527441,0.302091757526841,6,43.6740307460043,35.9639329200205,18.6380656161999,13.7982271673596,-11.9977548729724,282.669886212157,-0.0002739290956311,66.679205833229,3.30746983325945,1996,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,28.9630122959406,-199.218058872202,1.4415533110528,0.200960668421136,25,10,53.2857789694939,-1.83400666614331,1,76.3731357381327,36.4268758907705,18.6486351129286,13.8053919888375,48458.4889581321,276.886443853312,0.0018273912606634,237.003729662268,2.11255873361274,1992,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23.1459273781752,474.653109865814,0.408006112751346,0.245340992442282,30,15,51.1134298838447,-1.50258995251513,12,46.0061923831196,39.5001420124773,18.6507922929186,11.2840964390768,-2735639.35258268,275.103670797248,0.0027623151476102,266.804225105569,3.10798525232151,1994,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,83.7159800959355,630.206411916257,1.36727120200794,0.173519211878416,25,5,53.6156352010072,0.841651113729803,9,76.3498201558015,37.7768353548646,18.6398056384311,13.8222960950379,50343.3266100544,285.633163313946,0.000104075161547,336.873891385664,5.36195629373921,1993,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
