target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,o3,pm10,pm2.5,so2,ssr,t2m,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
2,84.5821010113618,1476.44350632947,1.43637877016332,0.186363437160654,10,13,50.7737177483838,-0.272012516792419,2,19.7658731519285,-0.879632789152609,18.6419969347795,2.6396830720204,811758.447976574,277.889713294817,0.0010898773500005,335.16428756636,6.31778962830131,1999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-73.0347253657429,929.930301888895,1.44116264824346,0.167580376028043,2,2,53.2959608920939,-0.848274458001695,11,17.7598317887347,36.4783170090174,18.6376298903356,13.8236592910703,2266279.02191866,279.981330297005,-0.0002138568561017,317.963211956952,8.09387853366993,1985,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,85.5366109764001,37.438325196914,1.44164431057706,0.153279813771985,20,6,52.1289908756757,-0.113133697550576,9,17.7493089961805,36.4704389082989,18.6442491848968,13.8144180037556,105513.992715599,278.595197266468,-0.0006549420375081,273.377099185926,1.98021265619775,1986,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,160.762906105111,135.717977353853,1.44212044561237,0.158024058675436,21,0,51.5680329591937,-1.61747958063779,10,17.7671613277657,36.4972663043179,18.6449586742482,13.8187097296316,4558410.13654393,285.268596283689,-0.0018873542990781,258.664262894211,3.19305395618832,1984,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,55.9802707536062,852.513656360872,1.44289967170206,0.15677071100184,26,21,50.7463412862656,-0.999101618448383,11,17.7724955235822,36.4948318550706,18.6388834549661,13.8004577908991,1966419.09979019,284.129344324819,0.0007669113391471,218.822144621988,6.97303383350544,1983,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,239.72412053608,391.44045523653,1.44192134031458,0.1744589108165,4,22,54.4569172941305,-1.16971069122277,12,17.7671846938978,36.4732132730521,18.6417148953879,13.8138203171625,1443017.66346239,275.978716551946,0.0002922435433178,90.455793507591,4.43649336096631,1987,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,63.4832144514935,674.606658076569,1.28136748540846,0.113285266414991,19,7,54.0819284519531,-0.570563641467654,2,1.61055256334473,33.5821525265902,18.6445240741829,14.5716130470154,78362.2387433322,277.445833371891,0.0012030217315722,248.346134211284,8.24934128712479,1995,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,-13.6108236022167,195.998296873453,0.933528132562868,0.227842506718186,30,17,52.4772061110613,-1.17524165100961,3,16.9025028695217,35.3195133981066,18.6420796100282,14.6277077749794,1687763.26784007,285.045113370602,0.0004263159733007,173.553675348194,2.31199278697953,1988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,51.3030190833225,328.654594725882,1.44139662305645,0.247993693538137,6,3,55.1534622044319,-3.5185150836943,9,17.7129699153642,36.505028731338,18.6460012870912,13.8250566356146,883859.025001191,285.306172902992,0.0019270640281277,118.829505915896,3.12584263393219,1991,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.378808415628576,648.789846215302,1.64156209844834,0.145570174152111,30,20,51.8568604767509,-1.15235212507322,5,28.3630944089224,43.6866958450812,18.6343554044608,17.383466275478,4033094.99075118,283.621432435317,0.0019935370269676,78.8418435544767,3.78617223992648,1997,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,117.182818834068,1189.42952906812,1.2735070329104,0.235285754746922,8,15,53.276037111598,-2.75149793119804,1,34.6357128738406,35.6293328852963,18.6420317105125,22.4271202067304,3286495.20760093,278.165781499548,-0.0002283103158687,258.042271321036,10.0195307722917,1991,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,186.734241588313,135.80990721879,1.14867585583739,0.19807960246883,2,7,52.2963521117902,-0.641780283689711,10,21.3946297713953,36.4821656621269,18.6423425995504,9.17121645416634,224889.450050305,282.289995966875,-0.0013561519696345,207.651047044723,2.0376867239978,1990,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,53.9282952538705,556.217212255185,1.23620799624277,0.166725369964534,1,7,51.7921830634698,-0.460547981583852,10,30.683104964846,36.5034889997313,18.6454219733181,16.2330863005753,322187.68018537,289.895354309037,0.0002214835372883,206.33979728256,6.73355039568793,1985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,252.238840287191,422.263867856996,1.44179022640925,0.155862494439597,11,19,50.8312071630237,-1.74284625637121,12,17.7548034171144,36.4913283200583,18.6368608995048,13.8098702811463,470909.527949344,275.471975242073,0.0016198240049387,214.593524533868,5.40407331285135,1986,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,102.335973027004,466.472911964104,1.63752674885218,0.224015751474135,21,7,53.137836287645,-3.24382856425263,10,27.5281891235786,37.3404329803161,18.6446447694765,4.28617297528243,-1426.6389303489,284.668620942231,-0.0007432815541043,232.032799661503,3.94973501524262,1982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,136.198478301149,1009.41836673344,2.08655352085592,0.322112280417904,28,20,51.6257938572686,-1.50045384065378,10,17.6176743002788,0.0687545710028665,18.6450835316058,12.5554976358623,2299279.05523071,284.880235775722,0.0010370017004645,223.669165388894,12.9492860926225,2000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,157.374042594822,348.764688866221,1.10778752753683,0.276497964969812,1,7,52.2734051510926,-1.06897073024297,8,18.3370201412947,36.5034892244647,18.6476320851986,10.6642108780563,268285.140402242,289.865306382089,-9.08219393050012e-06,303.445792420368,4.01140320673193,1989,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,152.013430670511,1058.48044836864,1.27350699407271,0.257105104402162,16,20,51.1182041152929,-0.423312858597329,4,32.1217524891002,35.6293312099027,18.636837607223,22.427119640302,8737436.61340609,282.189202665168,0.0004406999876662,108.63060645264,3.34787432342982,1997,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,99.7310770197024,-74.1889771254949,1.27350711939785,0.173878655962177,12,20,54.3881745859732,0.0086304094997646,10,12.7682855832741,35.6293316745493,18.5925564049723,22.4271200049238,1013743.8802863,282.189225402054,-0.0012490081099773,229.915984331985,2.72613774052766,1987,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95.4218336281128,91.5144935140443,1.15813609229916,0.154474209342406,19,6,52.6009689620319,-1.8966093358649,8,36.0708285697992,38.6809975960749,18.5799985984986,12.3482514131717,128774.067436897,287.991815654626,0.0001193655291852,152.074502839137,2.74803931025676,1997,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,85.7645390556782,1172.12176019855,1.44142236956236,0.20751243799457,31,19,52.5329539280381,-0.521569794585437,5,17.7422824931697,36.4891942188405,18.6442415882534,13.7990070862803,7720998.93510689,284.333069839178,-0.000302580571311,167.758539160334,4.92501882317946,1986,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,129.552121683938,1841.09806819984,1.45574725853504,0.146937350178796,16,16,52.4311579372505,0.0287171654013776,7,17.7880350762068,36.4669912188726,18.641787977272,13.7496301896244,4856495.05634956,291.951194050109,0.0002982085054818,276.285706518884,4.39344808166961,1997,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,11.686359360592,472.385690766366,1.44276856009966,0.217757051470506,12,1,51.5520784856483,-2.40770367296201,12,17.7143340928372,36.4888629181665,18.6399396860284,13.7891224275106,-2149619.13065417,276.977347813671,0.007394655064303,303.666648857364,5.75650906684672,1992,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-4.93090365917779,953.052269025511,0.925122577709865,0.232536330081149,19,8,53.2467244638248,-0.373691689611165,8,41.8010663272187,25.375607907542,18.6427033176764,25.6538623127557,936086.94895059,283.239624384267,0.0006795565926035,308.982615501698,6.74425664232907,1999,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,243.431431407225,849.743257857187,1.45515801870919,0.145693260433424,17,17,50.2400212203948,-1.42916776011954,9,17.7469834830159,36.4818303443542,18.6395428834975,13.8183135564172,6381698.99156152,292.237082401117,0.0010810136146758,262.854732874891,6.33752425602068,1984,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,93.441467465535,-156.566385815472,0.134127053381207,0.16461868531842,11,4,51.3669952043742,2.03112519941602,8,14.302692706618,33.8548807738651,20.1501393434181,31073.784688155,-786.893013814255,286.379080754884,-0.000360795641997,210.983812649267,-0.0193174098896529,1987,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,88.2632357166665,1679.56474175596,1.34171569415244,0.18131247442541,3,14,52.1442552443245,-1.12258128699709,5,34.096519839943,33.2343249908642,18.6433161505312,13.8354541172334,7197126.35486658,284.055949881743,0.0007615786854493,116.400323771677,3.41695300167298,1990,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-56.1350038445231,816.604450286091,0.933528076752959,0.154747172015194,1,0,52.2650493894418,-2.23031568349926,1,17.4713665969155,35.3195135145562,18.6480259261716,14.6277078409175,11249117.4713937,279.706654600921,-0.0169510590988323,257.891151783248,8.30823428067841,1984,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,126.069098894303,2264.86151756373,1.26520003422487,0.193002089482565,14,17,53.9137094438298,-2.63460507398113,4,23.3639357489642,31.9885295713577,18.6898311082377,8.74577186880697,4512333.21456124,289.618696721084,0.0001090333398917,202.381092298691,8.19093184311758,1984,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,54.7375944443786,1183.12771349796,1.44164050619412,0.176353981302068,18,11,53.843921406117,-2.0165882506172,11,17.6985421598193,36.4438051076331,18.6449289374138,13.7957523285786,1395248.5849383,278.678909006826,0.0011050696449574,273.449395050602,9.89302557949534,1990,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0.537926609601683,389.211564756113,1.44114745164405,0.12646408449274,3,2,52.8700534645291,-0.887332136353764,6,17.767404503693,36.4730264014524,18.6361060024646,13.8041010957962,-500784.177501816,281.210052436233,0.0028077805012758,318.821028184062,4.63711857563025,1991,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,149.978985634093,722.426769035623,1.4417105522893,0.269382763381818,22,0,51.1416348514269,0.740023276198358,1,17.7338995430006,36.499101638846,18.6424447834738,13.8210980895783,1151749.31813884,278.949505110322,0.0002974809048666,141.192269922899,5.94707780532094,1983,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-23.9004860617836,2025.48239049298,1.44164785864363,0.158886085765522,20,15,51.1939884033487,-1.16174464861948,5,17.7571770218242,36.4731866174857,18.6350323670248,13.8287853721524,7732575.21215895,285.96146280779,-0.0026763341556855,202.718911975684,4.38449289240201,1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,101.768541674942,600.963201918734,1.23620804364958,0.190007065948741,2,11,50.7049879275495,-2.11014113213639,4,18.5224666952566,36.5034897261297,18.6469237902295,16.2330857864112,310072.238942293,282.959774789591,0.001817573020076,124.323000953414,5.23273337908532,1999,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64.446549491242,572.27389964857,0.443592054701753,0.171235305572796,26,23,51.9523186000642,-2.26775784193655,7,17.1504235184765,17.1373718608035,18.385774248971,7.41919229325079,2609030.66279289,289.053370141295,0.0015660010204378,200.732672599107,3.28377830490787,1998,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,74.0384461818104,873.784983215114,2.78204200548791,0.21651489477828,28,18,51.4871108275753,-0.62242886149849,9,17.7357819322103,36.4835562548552,18.6343288399797,27.594612015854,5882266.0286747,291.779530407358,0.000229276065992,207.131428975449,5.34031864631294,1990,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,236.281541811831,41.9812420677677,1.43903436426186,0.14833844842061,16,4,51.8929470639157,-0.380837792803489,9,31.5954536559562,36.493904801495,18.6345219607929,13.7733559844094,31.5669546156818,282.258325664825,0.00071448509171,217.520116878651,1.70668100491102,1995,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26.3608955296159,1223.47967706778,1.44199507566116,0.184958598560995,19,12,51.8754286134569,-1.65328069037634,11,19.2031752605203,36.4841649366047,18.6369687678704,314306.010102469,-1247667803.93381,285.150307834485,2.36517978297371,254.433478789071,15.7967902807466,1982,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,217.415924741899,1168.99313981542,1.32069824196726,0.229906719347626,12,17,50.4037975545782,-0.66339935344617,3,13.9554447318735,38.686765234407,18.6416120516429,14.6391878708371,3595695.61884781,285.223930360912,0.0008942168697739,351.537590396074,6.56014600659104,1998,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,137.40180900629,720.318591172136,1.44314575257302,0.202981685103374,1,10,51.9139460589911,-1.67020970907766,1,17.7446458567768,36.4724813104736,18.6463353912821,13.8476447063913,2128.41544442295,282.753385444403,-0.0003102713766682,232.56341669016,7.52981211816811,1992,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,75.3027708719755,-367.597416985479,1.39674431235549,0.231623263707532,26,6,52.6290919404431,-0.654682656916864,12,17.7348386066729,37.4422544229834,18.6418958929143,13.8236192392123,73911.2400963611,274.792288027075,-0.0009230284302889,275.95232873863,-1.98074071150993,1997,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,46.7110756103606,388.261376010023,1.44115885030164,0.211448740148291,14,7,50.059039417392,-1.34889014092572,1,17.7353355693193,36.4777019904815,18.6461774500841,13.8029742559063,-26145.6262364708,279.795782835526,0.0003809458775008,236.339580683885,4.65674148183094,1989,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,108.524881861422,1234.13555434654,1.44147611437201,0.185046326583969,24,11,53.4120288938325,0.989897307667003,6,17.7375662065218,36.4712437352212,18.6452720480311,13.8029311631413,5773647.80176455,286.534733358165,0.000845010334929,374.566497745526,0.518323847723942,1986,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-10.1140930720271,433.165032710181,1.33759257263352,0.188438068784372,8,23,51.2087669214044,0.693079260151761,3,17.7749258197852,35.2675985251868,18.6394880248729,13.7997045854066,5682768.97068944,282.508551829949,0.0011764692534139,117.819565501279,6.66835153330713,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-31.0895795101593,1456.76375931693,1.44105031320456,0.183306248559452,12,11,53.7703313781242,-2.9456952728974,3,17.7409975641396,36.4718246876086,18.6442484710169,13.8145923124592,5024033.37617703,280.012903724302,0.0036096722354085,138.427958063813,7.25655045497543,1986,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,100.252907551565,520.418529438396,1.44023636962083,0.190554419075188,27,5,51.3017752233902,-2.38977081817353,10,17.779105959086,36.48872648185,18.6490652649949,13.8159761007828,49801.9426055937,278.699592071369,0.0004620248983478,267.902324151966,5.71037207283451,1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,254.849430831763,684.598005086688,1.44154034180029,0.159829513308261,5,10,54.1179591910955,-0.908751186975755,10,17.722394600875,36.4956690181794,18.63610577523,13.7848721235126,716909.088313736,278.507461844545,0.0004781144490683,206.171287358908,4.18527282382977,1991,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,130.501095245242,1255.25682810335,1.44056497632594,0.186741866226065,11,16,54.1086999834393,-2.01941618521101,9,17.7970573958072,36.472776822187,18.5920379584855,13.8163831438765,1629461.14743761,286.629872504345,4.98356128845762e-05,268.861576169797,8.63874606748975,1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,120.307673967296,485.378821612655,1.28136745373868,0.196459781550186,15,22,51.5209936642389,-1.72907040571295,12,18.9755819264262,33.5821528036453,18.6330109224918,34.2625673939219,2517078.93700143,279.323526169237,-0.0047776949691385,249.702213436913,2.61120360838751,1985,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,40.6475971212639,1314.17714105863,1.46454936191029,0.210748683700599,3,21,51.2078875437171,-0.64417857092559,2,46.2109608976941,37.2788321118428,18.6432070822673,12.7770771837671,4167796.72559712,281.093488921617,4.37126707450311e-05,269.66653220921,11.107201109742,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,210.028193694759,-96.8093959555143,1.01514764251943,0.214036916054252,29,21,54.342833922157,-0.727433237110246,1,8.09169276211763,42.9943070671106,18.640471701188,10.9712295510392,3244211.24714501,274.041955386813,-0.0013243220800677,93.8968438112267,-0.755890015123578,1998,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,169.566332936814,1241.13610514524,1.44192133470062,0.104104542656004,20,12,52.0224396543093,-0.211176002226295,5,17.7678212308547,36.4732142319754,18.6433811088241,13.8138204958743,2809545.86419006,285.420602063458,0.0004478652787327,316.478823187778,7.28427033698566,1987,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-69.9113124924584,1276.35464496248,1.44262416024912,0.177423241527181,14,23,52.7534390536204,-4.09214874024461,7,17.7403968739757,36.4863360479032,18.646588463065,13.813847725128,5030409.0346399,285.997125926476,0.0040698378288254,306.556421137561,7.1111063541522,1988,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,96.0996769175959,836.448536380669,1.15967531581049,0.132737724268666,21,23,52.5907332483614,-1.98963971527177,7,17.756344537052,36.4549664594679,18.6398671872307,13.8112469705412,1317949.19720812,287.997749848889,0.0016270215135268,212.842475383436,6.30219757394984,1998,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-133.818531017131,1149.50590537937,2.45718993486058,0.254512730560755,11,14,54.5192341100289,-0.231832090722299,3,17.7532881557005,36.4667186484247,18.6438254051189,15.633963775232,6116655.42634598,280.590341867973,-0.0006200295944259,149.89770067872,6.92800967994488,1983,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,87.6930656931001,-155.780649141172,1.44202957555495,0.21151219238929,15,7,50.3897298873518,-2.09843815590798,9,17.7372010267871,36.4642937538901,18.6421615665778,13.8041663679118,375878.870778111,287.267674974354,-0.0068185409018005,245.875832192294,0.643629822573712,1991,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,183.351907100943,374.351769771697,1.80172712604328,0.203506609034938,31,7,51.2956344473155,1.52074462449177,3,6.42782989223984,27.7987017010375,18.6357130940489,19.4524308275137,337486.77470597,276.019285539747,-0.0001049979439889,243.354892409829,0.65417242040724,1997,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,120.908505387553,478.129007567491,0.944533655962478,0.197035015237623,14,7,51.5788943688002,-2.4892334963459,11,28.5310321938272,27.4495776970887,19.379172233146,16.7760986552536,45506.9552855427,277.14186550605,0.0007775720249186,260.346917132183,3.66796510279146,1998,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,87.4983728028015,715.768102691118,0.61070762706174,0.192892886439963,8,11,52.4735972921321,-0.59671231577127,1,25.6315562989302,35.6293314794593,18.6351325369172,19.1520942157342,843868.397740927,285.600412513906,0.0040689900574815,318.183164841491,10.5270017580302,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,152.810909820868,305.461857322011,1.44018171014063,0.133536454797177,3,0,52.2099972539921,0.40178126390324,8,17.7529558935403,36.4756901363593,18.6354651075747,13.8563621806534,-116288.94647308,285.083469702448,0.0004635689317684,318.022342831772,3.45628323101807,1988,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
