target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,no2,o3,pm2.5,so2,ssr,t2m,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
1,-20.1566481803971,150.238353565285,0.271138333397266,0.162954987126503,2,20,51.2230635179116,-1.2648053252498,10,16.8086125828744,21.9523883132937,18.6457391659667,11.2541362153607,4979904.2069555,292.987533433631,-0.000786633089332,317.134874886725,2.14648386729574,1997,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,136.042642709375,661.754364314624,1.44173645648848,0.175382481087804,5,20,51.5335568236789,-0.0034117955827233,9,76.3212080878291,17.7421183872761,18.6410631382377,13.809034397767,6967233.61765198,287.294751681015,-0.001450080690745,180.497687969469,7.07514554961129,1987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,61.9760022674138,215.15602414064,0.304058909948891,0.177565290830567,17,22,53.2849218605772,0.255061822559374,5,117.874241491367,27.6129532086555,18.6422535187285,-20.304557460158,5370572.96031688,275.382067061245,0.0002362741235934,23.8643282844395,4.78004108509512,1996,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,13.4055624805559,1445.20456106481,0.952340181344332,0.183524652186719,19,16,51.0623789496115,-0.274365020459746,8,79.4797143814503,34.6491823611083,18.6409929060082,38.6612801567143,7446492.16480954,293.475449857644,0.0001071270093545,123.323423706027,1.96342061389988,1996,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,97.8440876778,1334.93662494376,1.44254194947088,0.22990497630315,14,15,51.8413229867409,-1.54933209293353,9,76.4061922455743,17.7496328606035,18.6269525477721,13.8063280832567,5200055.99741603,289.705377522645,-0.0005117071829392,218.584558522024,7.4507500744133,1992,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,143.993417104536,410.398946915663,1.44202479540804,0.167844410699705,8,21,50.5820542028605,-0.964461646510651,4,76.3550880245119,17.7387136829635,18.6453670829113,13.8033988000857,1380689.36864283,280.35332034813,0.0029731016211826,197.620959659374,8.14054283955682,1985,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,102.923800405838,573.691620718924,1.44352134000451,0.19567673736824,19,7,53.5792120642844,-1.51723396343148,7,76.313590045126,17.7334414830641,18.6391793531273,13.8042048659544,-523.31874805667,286.657893701093,0.0019724173800894,203.71842221263,2.69014070722097,1999,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,65.8518082338834,1514.08610205625,0.638333507583426,0.123796486208958,9,13,52.1499638618307,-0.436355426634329,9,36.5684249363387,58.5278340007843,18.6417878010245,10.9708429571238,6259096.0600377,286.610665766746,-0.0008547138619922,237.905480769884,5.41072766724908,1997,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-40.5879383349497,442.709826949143,1.44290288604029,0.154889482911682,10,7,52.6185151272531,-2.3640423488728,6,76.2823109610878,17.7733725557193,18.6388470562501,13.7964989361591,291626.889508331,287.245817231039,1.41313270685662e-05,178.343241343489,2.60567640068922,1981,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,-14.614176895745,2135.83190984499,1.28638973170603,0.189648040020354,17,16,51.3421577895945,-2.49781039707481,4,65.685635381666,29.2987166272641,18.6423425461406,16.4124081730976,5019219.1737418,285.329942256096,4.36366874647118e-05,252.680917117,10.9167945361085,1990,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,106.787445003285,874.580174590073,0.475838322407212,0.183760302516251,17,13,51.953784373494,-2.88376167222256,10,59.312992835609,28.6390976853659,18.6484757448167,18.4856779696456,7875703.81682531,290.068825674014,-0.0022893950647755,112.399378650626,4.29107560995077,1990,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,89.8060825659367,591.488579627609,1.44210693101162,0.22538012762159,10,7,53.4715679586078,-0.219556271171498,8,76.4116799824842,17.7760691788267,18.6326349637132,13.814744405995,-9733.06508806071,282.131448117916,0.0010935177846734,303.322183389415,6.87619927137679,1993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,116.93086220323,459.052453486541,1.25334898219433,0.212404629925745,9,19,51.1237372359702,-1.35766211710101,10,37.3755617487929,23.8909001107199,18.6346098959559,11.9557497719869,-3487.55203706736,279.602192410778,0.0027676398133196,259.61691625501,3.79675788868846,1997,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,279.080910445024,442.410531407933,1.44209659333888,0.152696407564361,9,18,54.0216362894225,-0.73838924564647,8,76.2966516913842,17.7574012235034,18.6395424520122,13.8097038424297,5120920.52099323,288.545824421208,0.0013002688745616,34.1893842673077,2.91125845051874,1984,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,-77.9071377908299,733.174379946288,1.44255406944584,0.181524770001781,11,15,51.5042193210932,-0.846922762229259,1,64.0656858156901,62.6292332229297,18.6508949511031,15.0909581682346,1019058.0424247,277.032234141295,0.0001976784181676,341.336123529078,4.19350612417782,1999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,30.2392292632725,282.619127574796,1.43931124094001,0.154137498672366,16,3,51.5700459499839,-0.584075940815521,1,76.2948287777832,17.7335902672132,18.6385745346603,13.7922394423377,1117320.63259042,279.752492469547,0.0003414528073046,246.603919546669,3.9741890672864,1989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,48.1253570954323,332.768669998058,1.4425513403408,0.189319977376958,29,6,51.2493182740545,-1.02128345681605,10,76.2953862487341,17.7803338912823,18.6440671012475,13.7828436723552,152884.01320602,285.218715975404,-0.0003057305677334,93.4174638139725,4.11512606680027,1983,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,138.637347207957,1268.66247051787,1.44055873729021,0.0684732732279905,29,14,53.0334132302813,-2.68980927448228,8,76.402183477007,17.8030592427829,18.6361055804953,13.7775737180136,8900311.8301219,293.827268875119,-0.0011254912160224,76.3738443754715,3.02776106613551,1991,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-61.8125416058595,337.032795907981,1.44192140973203,0.223942799657027,15,19,50.5730489240111,-0.935710083747896,2,76.3031055356791,17.7517541225599,18.6384973314502,13.8039345565003,3766255.61707732,282.420661284044,-0.0006324373455236,165.685019538923,4.34958053171593,1984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,133.514961476621,1057.68725375228,1.44278942020413,0.205983964339597,15,21,52.019379598794,-3.31296812528143,3,76.3301454477984,17.7495442934232,18.6449173935433,13.7974972969147,5150748.7381074,281.862690007679,0.000552352674782,216.976251293001,9.54775700414926,1990,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,108.718763621995,1182.98114451867,1.44314226893779,0.121207559123259,23,13,53.1370471861559,-1.39382835960272,8,76.1711316424754,17.7368088910146,18.6448500552633,13.8220574211229,8282958.39785075,290.552550657992,7.61061436517344e-05,226.075774278707,10.6828767660615,1991,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,53.2389517189272,-66.1635397889663,0.726700758147014,0.168477316954933,14,0,51.5471459511239,-0.488689515122661,9,43.6611413814148,-12.7863170932504,17.6867498744583,15.3741806263371,7384228.42044511,285.120807924509,0.0002265095060523,24.9632490034511,2.66750435222134,1999,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,71.2235611055234,905.731947188582,1.38139073841478,0.189591283328328,8,18,53.1398346572016,-1.38724596889259,1,62.6358854208575,26.0626268677566,18.639545008193,33.1162618624734,3387585.5179189,279.107962801261,-0.002833990432435,245.258648014988,8.69310107459476,1993,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,85.3064470918516,1559.73292560472,1.41065566726969,0.170610793877885,16,15,53.6897300438895,0.385883865246184,8,420.240666835996,19.6268396005159,18.6458066288327,23.3584812827585,10739253.1922454,294.59685160956,-0.0005026181669894,220.481044310795,8.6504472309491,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,168.34452888273,1995.53065492419,1.05236574159693,0.171620380451753,31,12,52.6142191924736,-4.32239538511686,8,76.2822548961737,17.6758642286651,18.6378808297685,13.8167527172531,9793062.75606516,291.891254356139,-0.0033688559318096,291.633990153755,3.77606852955854,1999,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-26.8108206783758,18.6240882245719,1.86096091543999,0.133938359842476,1,5,50.7118244968624,-2.2874805305772,8,82.7769640401977,16.585826523604,18.644509290123,18.1980548470722,63243.6038451628,292.572870951162,-0.0006218358242581,101.031315147229,1.46235672733571,1990,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,21.2457411781524,805.671402756956,1.44132357791606,0.176490969898663,2,12,54.3347155177675,-0.443103760557693,2,76.3058305288348,17.7505445922592,18.6409063810694,13.8104404216297,-1875891.40408222,279.518129083993,0.0021941136803252,239.136822283227,8.6227148702781,1981,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-37.823075632255,374.498627444518,1.33570746304754,0.271163612934159,22,21,52.829332400176,-3.80911274814128,12,76.0049974747264,17.7357227924372,18.6410428318029,13.8121955756791,6003052.32477448,276.072110571701,-0.0046501044871079,265.169822494282,1.06973532943744,1991,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,110.244496856581,1435.91331553826,1.4755312922285,0.174269477768164,6,13,51.0041731048829,-0.646679849851752,6,76.332218166839,17.737349613483,18.6416186662566,13.8122206258455,10400196.0740104,295.590429496863,-0.0001332522721567,244.103054748534,2.87676766934081,1982,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,52.4158197024882,493.265670232045,1.44059704467265,0.125353345997962,21,1,53.3874011057396,-2.83026512542997,9,76.3282848876488,17.7540009228583,18.6486352582118,13.7819325478159,11325576.8099707,286.51378091698,-0.0024044249798224,99.5184534742306,6.3050442368174,1992,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-27.1943287621289,1947.9095070807,-0.100367237952854,0.13054541437171,14,15,50.4217865295173,-1.1069834669143,9,56.7856922120904,17.7661692561303,18.6359874894568,-0.325039482710969,7601650.1722857,285.516509312692,-0.0006687298613447,218.602448950226,1.7389823078457,1999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,73.5752255716122,731.64641891589,1.44235741202234,0.133559944442994,15,20,51.7650862929807,-0.769420353601024,10,76.3084597780171,17.7982625944202,18.6374445693706,13.8261189767941,1374523.29729235,282.887426272484,0.0010911403614815,303.29640904775,5.84378129663871,1982,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,-21.6307718770402,1728.60733097873,1.44047432112463,0.272866587484339,28,12,53.4297545577976,1.46086689633006,2,88.6061628286482,17.7500257986657,18.6419663882332,13.8151016147807,3523066.80499345,281.889691118703,-0.0010486202844458,324.884877255745,8.92606632642357,1988,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,34.1601443720895,1637.11397503028,1.28136730446268,0.196401413263378,21,18,52.8123555152134,0.587529072568558,7,63.6388805895938,-13.0281109601722,18.6429554219345,14.5716122257928,7912086.54705252,289.114038284401,0.0003674533653795,295.294661560843,5.8187276217168,1993,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,161.858089701163,868.8114679299,1.44192559238322,0.260075090908956,30,16,51.4226497302481,-0.705516691854518,12,84.2105451334156,17.7383744401365,18.648320986414,13.8078138070451,1988322.17704163,282.243715014597,-0.0040068638294807,112.796959322337,8.60330354353911,1989,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,54.4545674499246,491.040291171197,0.587668599103032,0.200499350911532,20,3,53.5925023910524,-0.682247399255908,11,14.8686706207553,62.9912568285916,18.6474005645464,8.75582237269791,1561496.88419901,285.830100867389,8.13304799232895e-05,146.519910989827,5.21381075696897,2000,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,-4.62288609308807,957.658286473239,1.23620792524189,0.172402294070443,27,20,52.2116496182199,1.80035895265213,5,542.973069791411,23.5314233262923,18.6466591076339,2.33716212881804,15145135.5190548,287.386173738811,-0.0011889392528121,-157.172492242329,8.95182287432724,1984,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,141.354255765559,1256.56125449646,1.05679882464108,0.212647926164418,29,0,52.0895240140753,-1.4089435652089,12,30.0075053998081,53.8885518110769,18.6404711946923,14.6219730452041,-72066.5563259444,284.186952082322,0.0029218500095243,147.417864315906,13.8718629447201,1998,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,43.3930780416039,261.372966015243,1.44262415934436,0.189640032218688,31,23,51.0198435882871,-1.30957476452063,12,61.9373577030054,17.7404349222941,18.6453955777948,13.8138469032439,8065407.54647654,284.198053918934,-0.0037557836041157,184.474950269126,2.49500612152071,1988,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,131.227337701142,505.742896791478,-0.165350704230982,0.168525571131883,10,22,50.5904326099357,-1.27266319382156,1,61.0697540074653,60.4721588887984,17.3329968948318,10.979884471227,5213804.07579057,277.283554013825,-0.003584391354745,-51.1278561362775,5.08048664427168,1999,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,152.576406221912,1475.59721201621,1.40950589719611,0.165213547139958,4,18,52.8487871518024,-1.06776781705708,4,20.3566795294181,17.733544740837,18.6420545310586,7.36216370864013,4240165.8111373,283.356960588988,0.0022740579297933,237.567136981185,8.63120616135707,1998,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,-33.585057156121,897.462675722635,1.4412828655487,0.251564543224917,6,21,51.5801483289198,-0.81781892014878,2,76.3107838325566,17.7173630858805,18.6429518438312,13.8050022426211,2568436.34992999,280.326327425528,-4.71625657283523e-05,261.478422170148,8.8789555647176,1981,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,14.1046180932234,284.487618968029,0.729503501935644,0.148797690003411,11,10,51.7861265293074,-0.37747412754184,7,60.2046311452934,17.2965261272982,18.6492483697993,13.1429998703707,2034879.42436612,293.335383097944,0.004855043152879,194.033917285426,5.90562822753527,1991,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,127.003272031425,548.05997602436,1.44148655152075,0.142386252356126,17,4,54.5433442300053,-1.31262473444932,10,76.2932972541353,17.749199997598,18.6417879816728,13.8119097392095,-9.13218355830681,285.014075711344,-4.6289662323181e-05,185.168512240214,4.08214868637852,1997,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,10.6417172931025,254.707121978329,1.4551580719023,0.11656387411142,4,8,53.3274067887232,-2.71866064693091,6,76.3123454208399,17.7468895042428,18.6395427709364,13.818313455872,857983.321934217,286.705258352652,0.0025895284375164,10.8670815199025,1.06795416462078,1984,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-93.8204804842494,1220.44237825751,1.44151276340573,0.136853632981461,27,15,50.7029987290928,-0.174391658638583,9,76.3211472027967,17.7606054834625,18.6456731810178,13.7744739394631,7656520.83923846,292.047047516347,-0.0004186706698767,285.216050388576,3.78704120200272,1990,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,148.073420234795,851.859512184083,1.44159259255201,0.151955440795525,7,22,52.8229153653416,-3.25278257116621,11,76.3467114136223,17.7568000344398,18.6436205142536,13.8013060492465,6146028.57085794,280.814141837561,-0.0037123203043012,218.694253518604,8.02201108348754,1986,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-19.4715241768845,960.809954739808,1.44291823305154,0.161152474231535,4,14,52.4377337549621,-0.284311082945222,10,76.3261641079075,17.7468323522679,18.641691929245,13.8184441394047,2571756.91667437,286.683326561609,0.001308210194098,167.919609833874,4.51941035393823,1988,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,136.07131629806,-11.7058797207577,1.44211803106932,0.16806320095344,7,3,52.5156867107013,0.0046630084314367,10,76.3476816312769,17.7372382027808,18.6446587040772,13.7896866338464,3436125.62856982,287.122646633176,-0.0032625583786142,202.236831703448,1.1886815280126,1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,14.766458060052,626.481350749959,0.492364635549065,0.218619942341959,17,10,50.9700514282157,-1.47137631269375,1,10.9632170446274,37.7833880742595,18.6434388518796,3.8469945419834,768677.986230797,280.641478792144,-0.0034756153339987,264.891898747818,8.23112221594326,1998,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,86.1717688731611,261.691228352593,0.596568403625739,0.169632672771795,6,1,51.7150806537177,-1.2319178415288,8,-908.141103058707,32.5090111991572,18.6466886810786,59.9651778383244,-2208947.43871064,293.803224850438,0.0023080051386945,113.382927747062,3.57002605304437,1994,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25.122859680119,645.897546062473,1.44170895027739,0.183646094748855,8,21,51.5738099904368,-1.02656730462762,5,76.3284790244665,17.7593773495514,18.6374781075002,13.8158300282468,4033593.67351382,286.786939557542,0.0022154414292977,199.998839294081,3.99340462333284,1981,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,117.038807567787,645.200239901627,1.5024621031744,0.116396366116513,26,2,50.8055700186689,-0.269903433035676,8,68.777912562018,17.7450147758633,18.6385689189001,15.84126325609,3153182.44063381,289.137081440578,0.0008362976061509,240.236142588139,5.96649925602415,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,55.2150854866005,381.17648810219,1.44192133300799,0.200326615710093,6,8,53.5576669100218,-0.726830667644301,5,59.8913686722241,17.767177998449,18.6380771816894,13.8138201387517,1124642.93947312,280.212681033683,0.000858044519103,208.610088544543,3.37624771687242,1987,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,170.427475290958,560.463917486266,1.4418540574651,0.208186671207041,17,14,51.7797630382121,-3.87861377885644,1,76.2700033273699,17.7591170434476,18.7147432928398,13.8186765512059,2902803.23611501,280.672396449638,-0.0005210296680085,219.906273706193,4.34113639924188,1988,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,157.628894084037,1692.64253231456,0.687771220883914,0.134259258866233,18,16,52.6823762572175,-2.27552647979652,4,79.3889722701223,12.8369266982554,18.6404714527427,6.14100257344946,2965487.34845976,283.643405059042,0.0015174819854909,535.327864975576,4.15754834857257,1998,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,214.886188562878,765.721351147795,0.275460708929666,0.0861382092928074,12,12,53.0238505901781,-0.226858527807818,4,-0.345427036033611,22.0712571032174,15.7717878425687,8.39035851059096,3293465.38452918,283.321389603096,0.0003930938778922,245.103038133375,7.84964985961,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-118.947497331939,752.154265133999,0.134127144590405,0.108385672737997,2,3,53.6005759711084,-0.52803300830547,9,-115665.900100269,11.3516803681212,18.7156419560039,31043.8666715506,-504982940.644257,286.169788362808,0.639761745546716,88.6811570127493,5.62631893120237,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30.7308128764915,550.640398032033,-0.735315942337648,0.219889246904628,23,5,52.5039552760615,-1.54839882245128,12,61.2823276978815,-11.9645018965071,18.6357134778152,0.760618018818205,108949.353393964,281.905606552425,0.0003797519585851,176.330692563765,7.89369271870363,1997,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,25.0127433184379,319.789378835335,1.44376755189376,0.232718030101867,16,2,53.377436742565,-2.03616853545389,3,76.2987782788967,17.7470186381652,18.6397255793425,13.778129667778,2601163.21293895,275.804521892776,-0.0003371356032164,237.195451379969,3.57031791191789,1983,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
