target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,no2,o3,pm10,pm2.5,so2,ssr,t2m,tp,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
8,48.4352911273046,1145.67866790236,1.04451173629625,0.152357010876081,6,17,49.8989095549132,-1.17240650478151,9,51.4930419188667,19.7966002394867,36.482166404248,18.6423420920071,15.0056457546693,2019362.19556578,289.319696487066,0.0005281279604792,6.48978830460014,1990,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,38.8806033019632,727.115500047743,1.44297009883782,0.0887157389617689,15,9,50.8306896324883,-2.83809517135569,3,76.4219024206565,17.7619333359374,36.4649324434958,18.6374781925532,13.8153953506978,-197239.86819728,283.892544381535,0.0015448988444188,7.87028045317027,1981,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,96.5018434972602,729.156737786411,1.4425541010694,0.141505417984874,20,4,51.2195592285563,-2.80625916517315,11,15.2772365639807,52.3739913647442,35.641964934093,19.0137982293062,11.7387073922999,22.0464004140822,280.063022507866,0.0008000093046912,7.64055358669263,1999,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,155.336882326787,1317.09111501478,1.44095874979106,0.138812379030633,1,19,52.3968048188023,-0.214590728729603,5,76.2904472819024,17.74037617562,36.489414132504,18.6408518743176,13.8009778107176,4044910.65565231,289.533956216714,0.0031371786931049,6.86194855447085,1981,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,122.446841657846,485.032544612948,1.44154191874782,0.15592328962786,17,2,52.1815896348959,-1.85535802371956,8,76.3453308288271,17.756035185692,36.4783212550148,18.6419156745147,13.8140164633523,3560525.46560444,289.12270850463,0.0013694712632926,5.08983641734829,1988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-35.3770163449394,188.094031435035,1.60069320910251,0.155762854426964,7,2,53.9230613365448,-2.60500271685928,8,78.7832824693115,17.3382330677107,36.4730487589149,18.6499643501972,22.5480793703848,4198147.2173664,285.285540249502,0.000636545133746,3.62805786449182,1991,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,50.478554510274,322.890151360878,1.44144705901601,0.159198252737074,31,8,51.1602951693466,-1.27408630530718,9,32.773685583117,17.7387273813186,36.4760209788125,18.6420880595349,13.7878257602459,1467868.55399251,287.62839534644,-0.0016899243799825,1.47343381605929,1997,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,35.7066822203449,1903.32683865904,1.44226018287197,0.233247377202336,4,13,53.0144943076472,-0.598764244290051,4,45.4048412763375,75.5880944555774,35.3098625870977,18.6415449023776,18.622353559659,10388040.7262727,282.378177691021,0.0003031646691748,9.22269107312868,1998,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-3.99309413477539,535.771771603053,1.46134383692077,0.170260865087273,30,9,50.8657320920712,-1.99624472806188,5,76.3346229314532,17.7293386459064,36.4498478683171,18.6417879682121,13.8289956946613,1375637.53429615,282.448033652866,0.001337332249468,3.02760314838358,1997,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,82.3219481918159,670.319485130619,0.945906458208174,0.128001565234871,1,11,51.4416710467709,1.48291692176891,9,39.7906171314431,10.1394521695424,32.5328349333151,18.6417786649187,11.7816717402641,4274399.66094944,289.435551287693,0.0012027200553306,3.87837075285903,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1.12155485319495,581.581998460757,1.44176479937797,0.14425313923633,19,17,51.2405547827056,-1.31067372806479,9,76.3358469546291,17.7717116039807,36.458729349484,18.6362209690454,13.8188121469423,2794250.82654491,289.503714734114,-0.0007331435300743,1.75764816314869,1982,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,118.071029946304,1349.5977383499,1.44094813719382,0.131139768649261,8,11,51.4112718237783,-0.354359879302302,6,76.2862440259795,17.7366121018794,36.4789265732614,18.6416239415847,13.8345861628767,4462681.44600298,289.576874212901,0.0009946546066069,5.8065784730161,1984,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,83.8954253663233,1315.23184812397,1.44258608322555,0.129506871096229,7,17,51.8112889337577,-2.4832384753924,4,76.3136509974199,17.7633002583463,36.4907194428704,18.6379314763162,13.783252288488,3365845.77019415,285.696037267573,0.001010998623015,7.01293150161282,1987,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,155.458768801019,633.020642920573,1.44157113541045,0.168382219017309,1,23,54.2557310466341,-1.62200317056313,7,76.3435463939799,17.7356509500715,36.4568475227715,18.6387693076301,13.7911522822286,4804201.53384087,288.636341032629,-0.0007250833430806,6.28984416041438,1994,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,184.383436116993,-231.071098042352,1.11214036063252,0.217418054163152,8,22,50.9210760247967,-1.1983702890406,1,66.6394154535557,14.6368748366666,36.2141123854851,18.6439590477926,12.3849594019144,4582541.13167867,274.347635099852,-0.0048366801861714,-2.87933632288181,1992,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,16.2428739204861,769.852268859839,1.44398092844067,0.113275922090592,27,23,52.9734766129165,2.44998789974312,4,76.4648800315309,17.7986617062933,36.4780701907326,18.6464309917609,13.81099211808,3109419.74713033,277.942185474888,0.0006323499256456,5.27431785774166,1990,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,99.2321675944665,686.483158324952,1.66985297592653,0.147572478874913,1,20,51.5343530247891,-3.12294107600076,6,58.4914555552742,17.7418647546788,36.4764574484133,18.6477701616599,18.5182340016991,11631110.1521542,287.805505739304,-0.0003193245644486,4.15831948047768,1989,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,185.934934123389,113.049982777085,1.44166502831282,0.11725370630037,3,23,49.7052990968438,-0.541033625732212,3,76.3976195518919,17.7461861804264,36.4758884090026,18.6279678294111,13.8375379520176,4869555.08508639,278.091781509948,2.09188701533281e-05,2.42887543354928,1986,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,47.4381384838825,-90.7078297578516,1.44051795751642,0.197578643635017,4,3,51.9483675252991,-0.515848066984405,12,76.3914484464461,17.7409928768823,36.4439390485001,18.6398269035208,13.8301198093858,2081798.11344036,275.788376459231,0.001203999965327,-0.600809440752478,1985,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,142.389589672541,-188.100434047111,0.917492428223755,0.143248749352996,1,7,51.2616321218808,-1.77084551978018,8,65.0350041033743,15.9076174689302,37.4445724917896,18.6409924540246,35.6795240866196,99545.2243278308,283.508481341503,0.0007014972691271,0.359013761672829,1996,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,-127.141531683056,290.30587660718,1.44211333569587,0.110370690173015,18,3,51.7867518447357,-0.106847812897352,8,76.2930384328504,17.7365182288609,36.4559536076375,18.6388940750206,13.814742369067,2657982.61612379,284.67070698559,-0.0004926195472017,3.85525351677653,1990,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,69.8376282349743,802.443257771658,0.942154008148077,0.231041477850307,4,5,48.9933546954593,-2.07982931493116,1,65.1632408809297,25.9317754481251,39.6192441241245,18.6436948852616,15.190278135768,-92832.9979096663,279.25145487757,0.0018239508597532,7.91321816572652,1994,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-108.850796901839,460.492013200118,1.29343144061472,0.199681556822456,11,4,55.0075635134173,0.11866738419476,8,167.9591244076,17.7570972577783,34.5648569509569,18.6442398763611,13.8099357383263,-1.10304253746801,288.639405983587,0.0003655680950937,3.07589466057056,2000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,153.779282636747,280.066356344168,1.27350698635386,0.189250061744331,19,1,52.043085771106,-0.233812988025382,11,81.9250616913838,17.3803505397025,35.6293324889355,18.6400204655546,22.4271189784091,2295258.83712165,280.117821748632,0.0022359201868412,3.81079255214341,1986,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,247.651917944028,1123.86660032041,1.44138456331064,0.128430860812969,20,17,53.7135199607087,-0.3730754097877,8,76.2613318138803,17.7397727413722,36.4723312713416,20.413858717013,13.7942185195603,1287206.19588842,287.501862981061,0.0008018494753756,7.0046621775966,1998,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,120.528136595149,469.836255131419,1.43431255334186,0.148939610128798,17,10,53.5366827588862,-1.69437988459648,9,76.2790969807962,17.7429789173261,36.4736648488743,18.6516153918915,13.8234230227283,-232824.153055342,289.083579123469,0.0054048356899972,6.74109585003928,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,165.327784472868,519.709968009788,1.44199846051963,0.185141844587819,24,15,51.7618605116387,-2.65605830254722,1,76.297687779541,17.737256044951,36.4905218323366,18.6354657488984,13.8262007813472,2090034.63014023,278.975768459653,-4.47240651387187e-05,3.77038504995544,1988,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,-59.6324367525458,610.825464040986,1.32466699837065,0.117622696396833,5,0,54.3141908229874,-1.80118806635504,5,58.9771969107409,17.7480389985317,36.4895842535414,18.6356585433902,18.7425440388515,4123560.80378082,279.937749276894,0.0030797561689249,3.95000429738129,1982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,16.4384737190264,419.234387924034,0.282940799613491,0.139490276583153,4,6,53.3358804520908,0.571226327001317,11,60.7984039071382,14.3354203136432,22.1108148730796,18.6408832878923,5.19792137784636,-4528.56123403383,277.301607921937,-9.39690495318621e-05,4.73717895922422,1996,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,161.244287796725,463.160177061889,1.44247095280122,0.149558945758564,17,6,55.0747980991407,-2.58754040047952,12,25.6653913496944,17.7470336471981,36.4700481609542,18.6531966604621,13.8141521202508,176878.034179442,276.498914259335,0.0001028790683625,0.314832652450654,1987,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,161.175950103066,1017.72737248917,1.44135865919981,0.147376218649078,26,11,51.8754121033117,-0.436652831584206,12,76.355013469833,17.7536076374149,36.48106434425,18.6391216819175,13.8055891286536,1740409.55121709,281.898759212324,-0.0017684974520686,10.6329770987424,2000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,37.017648807748,429.147418877211,1.44093729272493,0.187520733801981,4,14,51.4077305522813,0.678726356752437,10,76.3164943587548,17.7499403659302,36.5087891404384,18.6422006005977,13.8223501281573,-122464.256060117,289.964137924983,0.002786321017007,6.15014420505732,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,77.6641690544297,-990.422725741615,0.379679229953498,0.167660492563288,23,2,51.909789645927,0.692938418949634,4,52.8294839552228,-35.3607859099294,5.13825698270147,18.6359237281909,1.87311981765563,3313246.77984563,275.612145867564,0.0004146356784098,-4.34481207639697,1998,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.14654194762001,161.712533311241,1.44172323566475,0.247152342334922,7,2,49.8322727300036,-1.0107583071156,8,76.3714551838806,17.7581171318535,36.4577754492912,18.6495488624355,13.8111312288308,7884511.86459592,291.330650810373,-0.0028035385856611,3.01383628744368,1992,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,97.2540647330445,467.850699034844,1.44290509397363,0.15295386451106,25,16,54.2516114430722,-1.70413857780205,2,76.4062940418282,17.7330823228604,36.5155146345167,18.6359225099724,13.8478468057664,537004.490777196,277.803093392671,0.0004599982908654,7.16427987803033,1984,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,-39.9154909779628,989.18501609774,1.34172445214485,0.197610784675061,20,8,53.1203250253651,-2.83697770136386,9,35.0867645162468,29.8380277678784,33.2343276822207,18.6426883599736,13.8354539502589,1016824.64392909,286.272778845397,-0.0020385921197877,7.79827193084348,1983,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8.55356022189236,319.72192761263,1.44378947976234,0.209600718889594,23,22,52.6830037984483,-3.18178733159053,6,76.2815920745019,17.7682100126687,36.4974833853819,18.6365144214907,13.7860818331873,6650826.52904445,286.701702935553,0.0005215351139483,2.81481003214352,1986,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,94.3537320372489,288.11381612536,0.743124544690894,0.189610199301908,18,4,54.9964130039823,-1.83436570547632,12,86.9602230435432,14.4640528644565,31.7108296689483,18.6466271596051,14.4403081578457,0.702864668102589,273.243805005602,0.0006346866894378,3.73112368639126,2000,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-53.0960674869791,1125.9471064815,1.44093517974064,0.243178640430091,2,11,51.0723880222284,-1.88289629499357,12,76.1651730906843,17.7554768695537,36.4717771128132,18.6348794929738,13.8221456350701,2856292.11221896,283.332067576379,-0.0082916888277924,8.06302569386038,1993,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.51345755730883,1027.30753959705,1.44089330098842,0.209380732003141,26,19,52.7477866968852,-2.38542135423236,5,76.3951764731888,17.7418857700606,36.4765877586884,18.6375811378463,13.8135673951498,6396903.3392963,288.810842834708,0.0001046982063421,1.91998412780902,1982,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-18.3500804267476,573.700504564354,1.44245895237504,0.18190522413683,12,5,51.9805452641007,-1.92215077216096,7,76.4150675919742,17.768965658652,36.4925853158275,18.6414210384358,13.8209524883529,46930.0408159119,284.718277203708,6.65598258026392e-05,4.93652305941577,1992,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-54.1230663515814,883.538019266449,1.44216408343392,0.199080414187343,5,15,52.9144629613113,-1.2264465560775,9,76.2734108557643,17.7603721670561,36.4414269841928,18.638436168707,13.8291852654279,4766445.42924499,287.088555777091,0.0011389641757295,4.28530961255227,1991,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,189.32151648646,431.412247553993,1.44214846479989,0.156790724140637,13,23,51.0408136163024,-0.73599271392938,7,67.4421453987004,22.9060839429152,35.5515923812382,18.5916834368594,16.9755401850524,6106248.36553518,290.272048948229,0.0006208296243806,3.81146781032392,1985,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,34.2335643881316,202.407453270331,1.44101054096004,0.126800428897255,24,7,52.0721060906637,-0.94748603520511,7,76.3252021581399,17.7277199086079,36.4849445289641,18.6430199800192,13.7860531278356,240749.570148435,288.388063689493,0.0002013830172197,2.5443903780462,1995,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,146.41842264742,773.426182874195,1.4417075686884,0.224067841085439,16,3,52.3653010074919,0.390001153178214,2,76.2955247045568,17.7921174328488,36.4720686180595,18.6420664394684,13.800691626487,-762079.093076388,273.699686688796,0.0002959448314378,8.69381049937789,1986,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,139.700579021095,1181.51218093163,1.13154662414971,0.235163887852055,17,2,51.7830243396824,-1.58889493983633,10,71.9187902034145,16.5408384073414,34.55648860037,18.6337304380384,4.85401292213298,90292.3021438499,284.7801016599,0.0053570617510253,11.5331147642927,1982,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,-45.4747278030033,624.651713907484,1.04610504133783,0.117345777287094,14,9,51.5760236348623,-0.614694429361799,6,93.6480711920933,3.96742110551409,29.1641923192399,18.6574623690282,22.3093152920371,1362817.3718971,286.797063559515,0.0002736942168215,1.98698097284784,1987,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,232.026047156697,432.118330360074,1.42318682957421,0.191140852835354,3,4,54.320247945548,0.666795805062866,2,76.2606453445951,17.7262839435132,36.4736511416444,18.6324372222433,13.8350839314457,-0.691667282513299,277.181034645253,-9.96952105351826e-05,3.74171204588714,1993,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,223.34854693638,785.05821416108,1.44140118933197,0.197343146410943,26,18,51.5099683148983,-2.80519116546802,3,76.6820743138226,17.7468808777766,36.4637608967232,18.6430200915267,13.81646143379,979899.01982162,277.23121376781,0.0011469141896551,7.68459592599587,1995,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,129.576799702231,571.327111347162,0.228183976411398,0.129053242571908,18,8,53.7164230798281,-3.27642123521499,5,68.0546554727875,25.1522859894417,22.8645655890028,18.6360240085476,9.66730640902952,828160.178810343,276.936527708436,-0.0001001279264872,2.32922266451194,1996,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,31.5106049298935,1161.50495903636,1.44245893872099,0.160303224552105,20,15,52.2370318802918,-0.878222522384175,5,76.3860654609252,17.7676216478702,36.4925856651311,18.6495486073656,13.8209526076082,5683461.98782878,291.702325233562,0.0009667691929088,2.90777000606042,1992,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,-14.2535289949414,1155.66413460162,1.44247096829314,0.162081883678169,1,16,53.314446121995,-0.558066538185684,7,85.7500360000528,17.7471921167894,36.4700484855275,18.6401726960614,13.814152797982,4560344.56142303,292.899494472226,0.0001459076080401,6.82346130070954,1987,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6.55487228742406,1100.62538019572,1.44270690525081,0.16918422350357,7,15,51.5743993410862,-0.377071821827267,5,76.3866377287699,17.7705140089507,36.5007050365605,18.63990814641,13.8008903813728,6258935.40723101,287.699663759199,0.0003153690969963,1.4413665282975,1994,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,39.6246093048651,329.231524156549,0.810078011422844,0.151647884659435,15,22,52.161476083565,-2.77004367225464,10,80.7881359488414,17.0246266530742,35.3195127255564,18.6517500416644,24.9828887895371,4731519.08032859,284.787235961355,-0.0009531318573986,5.31672648409345,1987,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,3.73085611885758,912.660297355934,1.32910538915687,0.148411808327836,2,8,54.1763627446854,-0.464779256656883,3,76.2775552348124,17.7804315656165,38.3583652890158,18.6398056812957,13.8109239309581,284200.886719475,278.572570257518,0.0009096683817784,6.20799261371695,1996,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,51.2490711293934,446.121987357874,1.0523657848545,0.134143006653548,13,17,51.4724745406436,-0.709344300237353,2,76.2822522793884,17.6756240016937,36.469553639263,18.6286028145108,13.8167527183145,2508181.5586858,282.720068344832,-0.000237003885882,5.2291437015862,1999,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,62.2439948724224,677.349811643564,1.44082499446894,0.170188392439432,21,11,52.6917750469033,-1.97716137301861,1,61.197758431603,17.7388481141174,36.486363519757,18.6490293032213,13.8065810625184,-494220.203916489,277.457404243921,0.0029670329146872,4.61565451908296,1989,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,68.8311330307792,1249.6071432719,1.35807571971015,0.191185711398291,27,12,53.6723742349933,-1.69790549520106,2,76.3061826111403,17.7359568412389,36.3685474192465,18.875957191695,13.8053160997462,2883983.87645438,280.561552599505,0.0020944842034414,10.8315204591946,1999,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-46.5787969889071,1854.95217301945,1.44275929227232,0.136082581823372,8,15,52.2876308738095,-3.76167191342735,5,76.4318544066603,63.1432586157888,36.4798420709668,18.6389196059239,13.8039713955655,7325355.07408842,286.922210504388,0.0004386492716716,4.62220744582656,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,36.2414674036851,1129.48393754704,1.77225913814535,0.169130336163127,24,17,53.1017252153829,-1.64257766896247,3,99.5015254966374,17.5983103179051,41.0811642256142,18.6475277609423,11.1313458720436,4105705.01852915,280.087074370342,-0.0008817566097523,4.76265561775746,1999,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,146.844137436471,739.685786946412,1.44206080268141,0.168713574860339,19,13,51.3445050584587,0.930190178657885,1,76.272679222073,17.7374204666253,36.4953925623928,18.649029044151,13.7905139944672,3209382.18445817,278.136248001594,-0.0014680261413279,3.13629335269879,1989,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
