target,Altitude,blh,CVD60,Day,Hour,Latitude,Longitude,Month,no2,o3,pm10,pm2.5,so2,ssr,t2m,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Preston Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
9,134.280574104536,1310.47057631112,0.206873943382086,25,10,51.3399910181031,-0.416747879942374,3,72.1916351886796,17.7353177733741,36.5791554963331,18.6415023790736,6.42048009311477,1974332.28545972,282.249282365364,0.0031394061161524,402.878980541014,10.7572754281119,1992,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-36.8533738066093,199.34331748185,0.193556672484633,23,13,52.7637687223844,-0.440707400746091,1,76.3251412236419,17.7330042947399,36.4895171331482,18.6475419577744,13.8334381179846,-1735054.5409091,275.481869079333,0.0077817989165428,148.5689048442,4.02417045808874,1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,17.1255017774315,497.932691137556,0.206449763906508,25,1,50.514688397158,1.50388348414528,4,95.6700675603039,17.7494193303119,36.4846752926065,18.6470825446152,13.8151016772899,-1979261.15328796,278.295731727643,0.0013109587773813,102.00584689905,5.13406731350105,1988,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,155.881525950467,265.460895267934,0.155337791768921,27,6,52.5549183114425,-2.37967933515904,4,76.3208518584037,17.7421430361569,36.4788298349021,18.6517498881978,13.8090352420108,-76456.9691492329,278.181480205207,-0.0003594205836983,117.148917962124,1.70443238831256,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,70.086531159235,488.235533221613,0.160266165383391,10,20,54.9577895925505,-2.54421970209063,9,76.3664840622973,58.2724397950295,36.4712435876036,16.1988311942313,13.8099750463064,3930485.52706027,284.697117865944,0.0016647622710151,185.643506156797,7.92776288810892,1983,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,160.101674141694,626.954672722085,0.121590668642523,10,21,51.1511339922886,-0.946421569011216,5,60.5392951904576,19.8775177881652,43.2346416363247,18.642759695595,30.5506912439864,4218303.66858645,279.868783304929,0.0021795958763579,244.017046490082,3.37304170850099,1992,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18.5200513980676,550.733939521156,0.200489503431086,1,2,53.4146442332506,0.51604340856584,10,76.3154150461928,17.7278119008156,36.4849448142912,18.6422468799434,13.7860534583437,10834.6453186751,283.631794879328,0.001433496344709,261.76461022159,4.4308711402517,1995,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,191.644380917596,249.457578172187,0.158311905524035,27,5,53.5554053377566,-0.911554950203792,9,24.5442133355214,44.3881952564388,36.1855295349313,18.6428846506537,9.60386813944953,113600.355378686,282.693368161273,-0.0015504828225262,45.0299838336303,2.92754001848469,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,60.9827349412572,1611.99439458946,0.234127060359646,17,17,53.1763195229962,-0.440089181298187,5,72.845827852048,17.7500086737558,36.5434453401911,18.6424262597061,24.7512359411722,3924314.54279601,282.528576073831,-7.42940494682676e-05,52.5635569891797,6.0977943256551,1994,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-64.4963658738624,523.53239891139,0.229021131592006,20,0,52.7280550599085,-3.01802574818677,9,76.2919174970552,17.7130143120498,36.5083328686945,18.6447597771343,13.8135078854052,10752235.4492901,288.782283961487,-0.0009128282694055,35.9565752184041,6.00078964519685,1995,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,64.5339044769459,635.111538113546,0.200235889364171,10,18,54.0357835296132,-3.0910819653772,12,76.3410716426967,17.7567420179123,36.4757803230704,18.6365173549091,13.8013064216236,4255806.5017584,280.998932191291,-0.0059845401804791,249.955064005549,5.89646722859799,1986,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-27.405902109651,531.659635432843,0.170095966623308,13,6,52.5016371829634,-0.67917412331352,2,76.3313758791728,17.7388044950949,36.4851543419392,18.6427688617621,13.8040848266565,113146.005718129,270.972420269251,0.000429030791543,73.9474680896131,5.10611969393707,1985,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,-36.8945297078294,1478.63156637401,0.18998096040563,20,18,52.4347347142987,-0.579047691507494,8,90.6201161113174,17.7415484759246,36.4764593941292,18.6385488325976,19.5955505129292,8084557.03627852,294.180994474022,-0.0004486021131,213.664373299489,7.32450396512955,1989,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-93.6839622494436,808.78063484848,0.16909278927686,24,16,53.2879817671401,-0.0704641695610975,6,76.3061834774334,17.7360728419867,36.3685501803916,18.6288022842704,13.8053160210075,3844737.97893859,293.19193429268,0.0005368867943109,89.4522302614569,3.52134394023246,1999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,82.0245786080488,844.743701257299,0.205398679831546,1,9,52.9382388559704,-2.90888222355418,8,80.6464095043988,18.2013026319695,37.5386068402104,18.6449326860863,9.99386014946687,1963425.44562803,287.812459104031,-0.0004637473903202,241.715572718373,5.85564560730358,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,163.622302174441,17.0240666942428,0.186827945907775,18,7,51.2019505232239,1.98631525291598,8,47.3388812024513,40.5506236987256,15.189513175989,18.6473847515531,9.0201955539952,353938.068998372,286.426200196175,-0.0022396086816612,174.497936370987,1.73698015473847,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,109.458705554714,1024.40045530668,0.176010924861814,2,13,53.1637175735046,-1.53825107301677,10,33.6350310563011,17.7471620769098,36.4700491842387,18.6380833047985,13.8141528949282,5637148.42663467,287.767693457887,-0.0020673251573694,83.462115777622,6.06884548317861,1987,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,110.95978578936,255.406421863112,0.206099056360053,20,16,53.0146669138742,0.0364105733530917,2,76.3505548133133,17.7445571111283,36.4723349501769,18.6420665170537,13.7905147424593,498662.761253591,273.65151901247,0.0001627360113771,53.4943316434047,1.69691101429784,1986,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,82.5802208062171,138.10230264635,0.124004256753735,24,6,51.0006310409861,-1.55122570226597,9,64.8906942752869,48.6626573467526,25.5009220929445,18.6413791807557,72.7049942149236,42368.8812407541,283.138766086207,-0.0003326553742466,183.010531356959,2.84809237711268,1996,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,63.8036988728708,669.56743155334,0.157554352667749,22,7,52.3218529643483,-3.98099747302319,7,76.2289061733142,17.7488267658903,36.4682606194978,18.6283627996484,13.8014518069494,243216.088944572,287.988283488188,-0.0005438864971799,297.779975719658,4.80850713807682,1995,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,233.262982310338,30.7578687924804,0.365627661233549,1,22,53.9594771210943,-0.171055838849986,12,83.6492617074702,17.7400540719501,36.4757883001255,18.640356091711,13.8110890879592,5636530.1696729,272.631906008618,-0.012359319755232,40.0717996932107,2.21704538366485,1989,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,56.1922763790421,705.47973585762,0.14460234068051,8,12,51.6744678300627,-3.19293840249938,9,76.346700043947,17.7384357832344,36.4710645273999,18.6374783573785,13.8065271313508,4750822.82882955,291.083708306269,0.0039758867519341,238.099993603568,4.81224615647641,1981,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,11.8922780588792,523.408397685381,0.140350536208124,31,20,51.8851836757269,-1.74844058780073,9,76.311415052871,17.7735969319301,36.4363776427385,18.6532883457149,13.8154372874124,5548826.65651535,288.102645697892,3.21497307486755e-05,-27.5498109910366,3.46110377765806,1987,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-8.59600738519292,912.982480298533,0.23009715095599,2,9,53.7549122465024,-1.49272603953722,5,86.8354029638958,29.3663504123138,35.6293303896704,18.6416412020546,22.4271197925,1553796.9048732,283.084886027032,0.0006174228438264,106.043533835623,4.50750664812163,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-30.6110612540259,143.168284816205,0.189659371337107,14,5,52.2088898878553,-0.952493086679156,8,46.8899499500002,33.242682954748,30.9998413173602,15.1794659266472,11.9878067817366,43570.0806628869,286.643774936195,0.00011281014497,248.899210607351,2.6157333935131,1998,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,177.230607470137,251.192141412285,0.147222896407964,17,4,52.4269637104845,-1.24617452877672,7,76.3086065665649,17.7666987647926,38.3968180137639,18.6399075193001,13.7939327004126,-35.3478756393387,289.804301831308,-0.0003046530490527,57.90426075325,4.01462602179505,1994,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,90.8961617571875,340.93579870879,0.145857201162738,8,0,52.1584363462137,-1.56736537136554,6,76.362236552716,17.7229856707123,36.4926107992946,18.6450159405166,13.8083913648794,5793167.41727482,287.019880792635,0.003900320660709,229.359294088125,4.86540098287846,1989,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,172.265725511819,1793.26823732847,0.128870716211326,21,16,55.6426497910634,-1.76848187450879,2,97.0604565290889,80.1021158380893,31.0830135257571,18.65091816645,28.7185882835247,2129023.60172059,276.399200885568,0.001142136639433,277.930709628127,12.9719343221912,1999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,93.459967982935,404.344345131727,0.129081812356618,11,3,50.5725608741998,-2.23970428998178,7,77.7487312241266,40.0091981966418,31.8835897017041,18.5902918625847,17.4229901036289,2335547.85473163,289.175642300358,4.98081102837963e-05,221.676784531322,3.55481473151393,1984,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,198.526433638442,143.866895765024,0.171785226940757,8,22,52.7631984464662,-3.60249006302301,2,-23.1969557550239,17.7705270223757,28.6107605726295,18.6434213795451,13.8185279153452,3016538.23632698,273.266354902184,-0.0015843991635428,35.0637725341899,2.80126472090135,1995,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8.27417254841474,1367.06289874924,0.198412532339276,7,14,51.539491358933,-1.61154256706624,5,124.404122506068,17.753213184541,36.4667194938295,18.6394120516696,30.3131878757221,5213637.71128895,286.214973237232,0.0013080643597343,186.421032638656,7.96593121471428,1983,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,151.811940729703,783.283726846893,0.162831971634617,3,7,54.2319567242043,-1.68102917585772,12,-2549.97784512649,18.0396758059248,36.4841640091338,18.6396444056749,314305.999374515,206458898.141864,283.751221611783,-11.4902937383245,237.699431598482,10.7535178386662,1994,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,9.29325114621814,1268.78520506592,0.150605102300221,9,12,52.942979764691,-0.864853242635064,7,76.3234473759194,17.7625125532472,36.4741323453882,18.6454222903113,13.818679938837,6248711.44043955,290.912200772969,0.0010935760366995,296.376577479284,5.826479091118,1985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,108.023153399273,658.901218319295,0.255680098844424,4,9,52.561779748989,-3.09257488857426,12,76.487659595651,17.7399861320933,36.4823807583614,18.647632083179,13.8162499890148,2024743.5330051,280.33876875972,-0.0408174747809887,56.9291961930112,6.53974610241199,1989,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,144.821796779954,1682.74850751191,0.138228951681342,16,17,53.7825918459539,-0.534516961857003,8,76.322676934637,17.7292932087529,36.4897686879117,18.6408835771316,13.8219118549914,4312805.68456932,290.915077387653,0.0001020257626087,150.086418365165,3.12659000577854,1996,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,-73.3680790893529,167.032465778692,0.125474395914375,11,21,52.3008612989179,-0.322633523370124,8,91.1230174766927,17.7483262282351,36.4895851508892,18.6437983979529,17.103387882986,7629359.60976224,287.642199783614,0.0008460493057734,235.017469433485,1.88640525138142,1982,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,75.6121123820852,598.550204833728,0.121615840167391,11,23,52.7968771085843,-1.92784814845946,7,76.3978600533469,17.7441478576127,36.4730058918434,18.6410300251829,13.8136201186366,13661610.0034388,287.742278746846,-0.0010555369431731,246.785350149144,3.50041821870009,1990,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,74.7879653561582,608.310018484969,0.23146254703692,29,23,53.453240612144,0.746680404411981,7,73.9418822853786,17.7780518346563,36.4730498913389,18.6410240160924,31.6417647740745,3278418.78485007,292.174835002035,0.0006956148391823,117.390887664892,4.56023228223989,1991,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,200.740259063921,-156.618850580255,0.159397518764209,17,4,52.8358232115914,0.413464317454111,7,79.2617668286609,17.7648399717858,35.6293314527666,20.1679091094595,22.4271202838199,8.70309371587365,285.295634266578,-0.0005063030433168,265.192193161817,1.45740089448706,1987,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,93.7360005451849,466.79930701368,0.152111501091149,11,3,50.8445617437821,-1.38164208702608,7,76.2956370147906,17.7506988958509,36.4529152230026,18.6422808077556,13.7937225445595,1433382.40426372,287.406025768257,0.0012655411054621,141.080084572554,2.42207603292989,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,75.1534573714748,643.518053697647,0.130378921944992,12,0,52.5582272588801,0.855069137500724,5,76.3631770771874,17.7422491688977,36.4695463549585,18.6414324615994,13.8016721102709,5859415.99867307,279.910757802642,0.0013551466380309,215.651461407258,4.78283309493334,1986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,139.492753069188,842.388846717284,0.151776527640116,9,22,52.2786257801768,-3.00325956281266,9,76.3905106071237,48.6395091004183,36.4764732152483,18.6380850891825,13.8133872409771,3230311.30292872,285.198031068681,0.0002682276757243,283.091978660342,7.45084534988433,1984,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,200.735845025488,377.276987736282,0.196013003568737,22,0,53.6975139338534,-1.25272630071004,7,195.649943561102,28.3343591560156,28.4359671051229,18.6405703327568,14.1749235323027,7520384.31414779,287.871103710794,0.0002633642314246,188.315435597294,2.75008383887018,1997,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,43.385604291341,184.216525728923,0.186766085167712,26,9,53.7455696116702,-2.77712096828679,8,76.3403412682634,17.7541240175485,36.4578236357453,18.6457833035188,13.7980235799914,2446854.97250566,288.983186977638,0.0002937817271274,100.344475759386,1.4449465129534,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,30.3813971990419,1066.87641859785,0.153699541390162,1,3,53.5483501008382,-2.05369306760504,6,76.3822155436676,17.699595152835,36.4803299077126,18.6474296585987,13.761043067298,898854.679684356,290.155927085952,0.0005195776754334,244.844342244756,8.37487284674666,1996,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2.53720560336875,391.546645574356,0.156877370884851,16,9,50.3731144438928,-1.58163794178893,11,62.4568027169006,36.7164273625093,37.2788364369724,18.6447829734726,12.777077802155,168655.161344325,279.802536253339,0.0012594424657332,46.4706513141919,2.84295706731938,1991,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,-0.535559979497798,614.2292853492,0.136085770589467,6,6,52.2276757303356,-1.65564069904714,3,76.3284019554367,17.753037741604,36.4522631241448,18.643798296862,13.8035890501023,-189057.211207715,277.851247017356,0.0710483512500154,185.01691698924,6.10609907061436,1982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,-18.9420889814208,484.80344389932,0.176019736898962,25,1,51.8944968849187,-0.516135716508599,10,76.2847730252298,17.7371152663593,36.4789268791412,18.6466869775834,13.8345864201392,2601269.12315262,282.279829540085,0.0002589365684874,262.780043161899,4.62978931892563,1984,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-46.032536512535,-681.584176139496,0.186919644120163,22,15,52.3868062445711,0.0619167924858204,4,76.5000025801591,17.7695052309731,36.5007055606418,18.6497817018238,13.8008897190614,-1191713.90961839,284.241981752598,0.002027147139964,194.598509943137,3.79759858586969,1994,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-8.9758804789233,783.550526242964,0.20016332336967,12,11,52.0629206104303,-0.358797560107358,7,76.2878133732646,-14.3062978062886,36.4821714449228,18.9991557725341,12.0265879405471,3867177.67617104,294.904443801574,0.0019091130743565,244.976465361326,2.27095569943408,1981,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,22.3607937412848,-236.543042653323,0.204256703999097,19,1,53.8689342128866,-3.02448714607712,2,76.3946302553745,17.7515959607341,36.4418600345452,18.6414955125363,13.8132076718085,2268250.81051247,276.046976793324,-0.0008245815889459,82.5556274349994,0.181392041308423,1982,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,151.63399640241,655.278758707484,0.147670692051263,25,22,51.7623247509129,-0.0772025214501164,10,76.3076072277716,17.698650430397,36.4438055734043,18.6457312568725,13.795753126151,7249499.02439795,286.717031744051,-0.0022229658629319,185.260311872613,5.48477221655134,1990,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,91.1674859980011,644.708261931969,0.152910947809156,15,19,51.4836805245939,-1.38414493167048,10,76.269447480449,17.7387213703528,36.4829239148733,18.6447321155534,13.8385772757735,5714218.37648577,287.280613492345,-0.0017137602723499,260.461346960889,5.00394684280745,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,-42.6641691193554,156.974848314003,0.154338835707672,22,0,50.9943774942655,-1.55291927134104,7,75.2789604980991,17.7404479020762,36.4752325254063,18.6433838397148,13.8135541765448,-567883.283247144,289.568672531023,0.0035092757599001,26.0172736257998,4.22091554674832,1987,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,99.1526788737489,1071.58315059428,0.151809959997458,6,9,52.5632593873372,-1.85355237422857,6,88.1197429240263,23.638531677116,35.551591550535,18.6119396385073,50.3324129395306,1845023.55669927,286.510496977301,-0.0010222960365238,293.063599643294,2.90608148857975,1999,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,231.764680063385,506.700207135505,0.178986673787026,14,0,54.2691315823588,0.492859043017289,9,38.4933508532489,15.2693684796156,38.7418816806233,18.6373273040683,17.5298250795832,2292999.8105281,283.598599465075,0.0039589867086032,229.103109147331,3.88744638399183,1983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,69.7344179642036,1193.95924841414,0.138560220117694,17,13,51.4470975123197,-2.1651278118464,9,76.3921820672742,17.7637278211525,36.520608547855,18.6374786042171,13.7930403859352,3159540.7831947,288.611711317743,0.0009550142014804,200.020299894526,5.81826357500264,1981,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,169.025110566107,601.436317762987,0.198493787000733,23,16,52.206514197508,1.35463555217064,1,76.354943697354,17.7536837654268,36.4810646687546,18.6448864920536,13.8055898287422,1665119.23071503,277.892174749379,0.0003588922757664,200.637743857358,10.2465371528486,2000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-20.8213650021214,529.534151845254,0.222092484582676,28,4,52.1161275433803,-2.10088562842664,11,67.8133789099847,34.7423853801433,17.359480966899,18.635712479271,16.5116325981783,13.2948940554423,281.562040179118,0.0021793094388152,194.167450999741,4.86021904725636,1997,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,32.8680242947965,908.086620934568,0.185316134107622,20,8,52.0155203750217,-1.98246292952417,9,27.8231673458063,20.9360042653777,33.6955332693575,18.6447662951243,12.2922252147975,795252.285854831,286.623212029968,-0.0016454549418183,168.83738636324,9.03676292189439,2000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
