target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,o3,pm10,pm2.5,so2,ssr,t2m,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Reading/Wokingham Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southampton Urban Area,Zone_Teesside Urban Area,Zone_The Potteries,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
6,55.838565708055,756.045903177937,1.44076434863111,0.213792887271639,20,10,53.6301226019112,-0.491530117693023,3,17.7675732774588,36.48138545646,18.6427388907523,13.8059944198371,2831075.62864366,280.671331642694,0.0006591381850413,208.870558855844,2.81683401954496,1994,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,43.0618006979302,453.951103590291,1.44162466202002,0.168581427785723,12,21,52.1235678517517,-2.7160330962495,10,17.7431596154323,36.4883962508825,18.6390374899056,13.7929291244711,9764584.4452368,286.708716314839,-0.0055480158426984,240.433818978537,2.5690752347709,1984,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11.4833361550678,718.453703525079,1.44228833204231,0.194973742529363,20,13,52.9896506238537,-0.363463034950927,8,17.780466881734,35.1804097743066,18.6448307751569,13.8095274721884,10860714.6845737,295.299491499548,-0.001484808641815,156.407302675611,0.67158996086643,2000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,-57.1582782689764,56.3558053943401,1.44148477134631,0.195290450422824,22,0,53.2610533014088,-0.307641431700304,6,17.787506758643,36.5018586311083,18.6415630638482,13.8192717027336,5689941.9912628,283.399208642949,0.0015542094645156,315.80554583383,3.11728619544157,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-18.8754495933348,1490.47271582408,1.36599894909728,0.203923942859129,13,19,54.1997281923082,-1.66515207075445,5,17.739517955912,36.4757875515397,18.6424185209689,13.8110893773151,7490132.97753096,285.279527940191,-0.0005744478824937,267.297032029451,3.63555404751773,1989,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,89.9812855087134,206.185122909035,1.4401540917435,0.223628269057311,3,23,53.1891797719804,0.778655460328976,12,17.7550676239631,36.4990787142139,18.638332913126,13.8411829268939,324686.571801285,274.132126300267,0.0032465853625127,212.500956051536,2.89218810229285,1983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,156.189471145395,-146.146735625103,2.9137175949481,0.150292004557056,13,2,52.8774298641409,-2.58959864483518,10,17.7508020473337,36.4711265404346,18.634108513531,40.8748737111061,6493579.0635344,284.065371849641,5.14321710438589e-05,180.563340292631,0.316717600767808,1991,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,56.9553647872488,429.118998098791,1.63630860462233,0.191663397550824,5,21,52.506545397643,-1.26604325483527,7,17.7774062469387,42.4627263528564,18.642013808013,13.8152244706536,7876759.73654882,289.779135540329,4.06023110862473e-05,231.232045155182,2.52127196434817,1997,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-79.3449220708884,162.741391902872,1.44150339723478,0.128575163436177,28,2,52.3290166322942,0.11084007917888,3,17.7483345251554,36.4637685365367,18.6414441506434,13.809040824353,2358595.66987133,279.10053989779,-0.0003046300709034,229.882495523783,4.98463027896878,1994,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,7.03870710348743,355.049092003867,1.44322565917959,0.230943240484391,14,5,51.5598939328226,-1.60827087379945,9,17.7569378146937,36.4824961511302,18.64076880306,13.8547308023167,22913.0441718132,285.652887114575,-0.0001151769267931,196.545035052329,6.05487460127511,1983,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12.2254927259451,693.773539826075,1.44202271223563,0.15687853551495,21,7,51.3618321687433,-1.34435995732007,1,17.7542997655062,36.4637594920384,18.6377906711049,13.825123035771,-49929.4941523476,276.413923680361,0.002339548188856,113.566710449893,6.48398130426887,1985,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,249.700060351353,910.20262586206,0.614380374445483,0.149549731684378,1,22,50.1578277386274,-3.29114892006671,2,57.4884405718876,24.2580043873931,13.6140420790743,1.87819857819844,8773056.18560486,280.782179913897,-0.0050994680200916,229.881511373624,8.49513344959254,2000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,183.893839296017,206.419725386821,1.46134395638071,0.160046557384363,21,0,52.3269918662476,-1.63978803462721,4,17.7289923904829,36.4498491428946,18.6489253178721,13.8289960394479,6975708.09702818,280.231527093599,0.0008488709063725,249.857968177971,2.90755827462329,1997,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,76.7339658984837,1158.57381855791,1.49072066889524,0.108060825697238,23,10,52.1566861530297,-2.28682203836489,7,17.7487902455378,36.4719548499865,18.636665298692,13.8616592154035,4155382.72880696,293.38625645153,0.0025390370347379,125.843453961487,6.22194374795949,1991,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,194.55828814361,251.384630904175,0.956073218463674,0.158876078238967,2,1,52.275111328871,-4.17812579677046,11,18.3988097889756,47.35398303458,18.6428844361494,24.1375678252425,1302765.94805709,280.330240402396,0.002094155475379,154.114389918312,3.10777341479759,1997,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-42.1322196248368,1186.64703514044,1.44158546054379,0.16714494567079,21,23,52.6498605388441,-0.389114747395708,7,17.7487477592315,36.479305762391,18.0657513176955,13.7964896860311,7905738.53637555,288.010541903431,-9.14096354132099e-05,254.192283800133,8.36349387190471,1999,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,152.460590234831,526.684725870708,1.44212039007556,0.210498137067196,2,0,51.5298541896166,-1.91465646733176,11,17.766408724293,36.4972672672778,18.6494981121353,13.8187104592845,7266235.79845294,284.409928659325,-0.0111179400723643,268.135185635464,6.11945451843495,1984,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,-20.2803479383876,888.18377865453,2.04707568589915,0.213325159431551,16,7,52.1180491808,-0.32234161348089,12,17.7440264648921,36.570632772559,18.6370776891097,24.5564895318393,-149959.24209347,277.438874618675,0.0080540310733985,298.624246554398,8.64919230285875,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,51.597530690503,1560.20581841552,1.44307193578992,0.191624389115421,30,17,51.320660330078,0.356791395129572,5,17.7481246989971,36.5507685122083,18.6420695190861,13.8106465391259,4476840.84372924,288.430383184715,-2.64230749087949e-06,37.0477646992953,4.52194786353704,1991,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,23.5627442806878,870.225606673232,1.44154186550712,0.19166235975827,14,19,54.1360591512282,-0.358649788345141,10,17.7560023673315,36.4783205285166,18.6351605274586,13.8140163912142,4690407.06991363,286.24061052695,-0.0004519611037651,83.0464043648442,4.24627610652522,1988,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,40.7662082071399,219.495280159374,1.43964310348231,0.259221348574207,6,8,52.4813722832785,0.686981717504085,12,18.8158260926811,36.4822017953454,18.5680950324231,-461658.397163308,-821256402.674036,272.096590603206,39.0022468303541,68.7234804540564,3.45056449987519,1995,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,119.252346167034,540.76046463054,1.44253172905658,0.162801474235643,28,23,51.8490766266095,-1.51113635290229,7,17.732359446227,36.492430751587,18.6461907431415,13.8163933470003,-381877.417594597,290.329645412673,0.0034454381158442,241.088649755547,5.0726538112158,1989,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,57.0339553506315,718.371690902439,1.44167849232301,0.168232336810965,7,21,52.0214161479874,-0.409437824127403,10,67.4814387173831,36.490243420912,18.6442763804576,13.8244271322641,6098729.76223138,286.090672945813,-3.02004444934782e-05,309.286072383688,10.1547751088508,1989,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,87.4903462967463,1222.54526289953,1.31878013052211,0.31926972163444,21,11,51.8476345518633,-1.47273261656087,12,35.5476026431906,40.7554255201539,18.6382440560141,6.11237900375053,1858822.99467664,284.285570358644,-0.0008070164302136,333.361867334025,10.0466165505314,1998,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-22.4920070559554,545.168413400454,1.44226016944638,0.127064097800114,18,16,53.4444644281969,-2.68946947299035,2,50.4580526299326,35.3098629928717,17.2010174047136,1.35890881368937,553425.061538178,284.052574705432,0.0002755311051192,227.763028078662,3.51925938788221,1998,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,207.046638548717,663.292514431161,1.44159255282512,0.123336685279249,7,5,51.0950251532706,-1.4944095106025,12,17.7567496909547,36.4757800140243,18.6361616718775,13.8013063816656,-5018.12397131833,280.85537428243,0.0028428885967412,200.041630733092,5.95257043274247,1986,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6.5562521541933,1012.79846286427,1.44211382917049,0.120310854054028,25,10,52.493745434399,-0.844425579685137,6,17.744667349689,36.4705104718527,18.6361053075359,13.8147614189731,1394608.24127212,285.354400446828,0.002162182519468,232.720487012051,4.62037547375589,1991,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,118.130295868228,354.450288098384,1.31740479181037,0.210488736027916,21,3,52.3169841139129,-2.22561579187478,6,21.9014226792241,38.3790405327575,18.598811231976,170379.736564088,1048105140.30253,283.329447307085,-0.186719723198923,-2.96857378019067,4.3395216093432,1981,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36.1427768222351,599.275312000333,0.314746921379199,0.125708057424461,17,8,55.0125150861594,-2.56062646857089,2,37.8258442636193,42.267855421236,18.6445237989532,-20.1268401751246,90439.8999366135,275.588742173408,6.35541657171167e-05,254.190239791032,6.62816861351976,1995,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-69.6283235155898,1343.48316047924,1.44148959827033,0.243131942505127,2,15,54.0538121839138,0.174370364783604,3,17.762542500099,36.4741314413114,18.6454223729423,13.8186799285396,3666624.42721517,278.557942324736,-0.0001268804007897,214.08129737591,1.05235075773824,1985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,122.606570402557,1154.08648792306,1.44019838504483,0.165253675522459,19,12,52.9555848790699,-0.317049623978989,3,17.7182712561257,36.4902544852478,18.644509127681,13.8430956099611,2644262.40435439,291.325523624077,0.0004345455955253,243.088621748528,12.648156546268,1990,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,125.772740959656,1211.14916685324,1.35807573179604,0.242220825685403,8,15,53.8467445840194,-2.05633628427227,6,17.7359675123405,36.3685513487187,18.8759584458459,13.8053165289136,3722323.78187308,290.316309444788,0.0010246633259357,285.785624582522,6.3351572325644,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-54.7100804606662,112.487692372587,1.44205744547879,0.151443756413148,2,22,51.4649508299465,-1.06735605799684,9,17.7526613251618,36.4275701995956,18.6458171740755,13.7694863971589,6745472.58886064,287.545513886776,-0.000186443689283,228.256786745279,1.63730288782302,1999,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,31.2208169008633,449.644378257639,1.26979420784982,0.192179029177376,10,7,52.6899086627973,-2.29754652466826,10,18.0828830604633,39.050995172603,18.636822566047,8.75618306912831,193663.63995627,275.760593219011,-0.0023246768521427,247.117941860854,5.9593475852062,1993,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,-8.61712487033977,-235.536385083167,1.44272657599086,0.195612925087239,16,1,53.3939517425733,-2.72352795318907,10,17.7100982433147,36.5132319417413,18.1848868786282,13.7940540644998,6460183.98743499,278.435041512986,-0.0016882894533461,294.302381565199,0.242487885643001,2000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,42.7227692545895,601.817530508995,1.28136746321522,0.233071991696153,29,7,53.7632156446392,-1.36540758648388,4,2.71759422870507,33.5821519017513,18.6323321288697,14.5716127500615,89449.3522535111,273.455365557033,-6.92355482207595e-05,107.967622815007,4.09520474597595,1984,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,165.383008444595,1379.67531612218,0.934026784755749,0.178843465718353,9,16,52.5588271844193,-0.818871264252555,6,5.68524297944189,32.5328356842306,22.2746918682225,11.7644125041281,3217626.47085123,286.558616245677,0.0008359437009729,229.511843688429,9.7276423876569,1981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,70.5881067431303,734.807707835537,0.134126990666484,0.287477955812907,24,17,51.11355208654,-1.87177698895219,8,11.4080121896345,33.8548812233577,18.6936508322652,31073.786128093,-1001865294.77634,294.440428880992,0.132044048298866,268.106085041655,2.98953046673911,1991,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,-95.7949565899318,893.278405704976,1.44164137273496,0.164573827401656,4,3,51.5727410130909,0.0654365832657202,5,17.756109778059,36.4748303736701,18.6414319155263,13.8085615380615,1265953.21236427,282.310359877467,0.0012900453494847,175.906528124255,8.067387243357,1986,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,56.9381874816685,16.6703400771122,0.982851031199457,0.164334078820446,29,3,52.739857632676,0.141766890007757,5,9.04625749039425,36.5219235225881,17.6946991786981,25.3546570330928,2285614.20665585,282.244338805867,0.0002932076399053,47.442912961102,2.07283864087719,1999,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,83.4155514910013,994.43349207227,0.90586366395985,0.259144164236038,21,17,51.3847936493172,-2.00512215198132,9,24.5597546552434,36.9195664056089,18.6320689336871,20.2950787553666,4548435.50514477,287.11819548049,0.0002379358707511,226.177396824567,6.2448947102434,1993,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,125.091202279474,1345.47084579183,1.44114740568516,0.128910929251527,12,0,53.729887269924,-3.39699796445172,7,17.7673075211206,36.4730258948951,18.6421087750509,13.8041007071738,5100649.54903471,287.7692074845,0.0013792911835472,229.831198540265,11.0199156545261,1991,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,15.9828291364012,91.4146983168582,1.43978789366999,0.174551232838977,13,11,54.5492240047325,-1.08104152794582,12,17.7439240042663,36.4353162699834,18.6427387543553,13.8141089632689,-1166145.55958621,277.302840652897,0.0072297173836899,276.815848624604,1.67998862381229,1994,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,146.631876371333,1144.01087629567,0.798762563521231,0.15615410761102,20,11,53.8531259016076,-0.893377701166317,2,56.5295025085846,44.0951703906536,18.670083518863,16.7509411732411,2836945.56963659,283.34672765758,-0.0042090480772073,214.580852807061,8.53832566412188,1990,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,15.2972210848522,886.831030452258,-0.587894264865073,0.1620688788494,4,11,51.8904612713301,-2.52343324262328,11,92.0750329965307,11.8386009359488,17.2020917615213,11.662436076236,1650031.27743381,281.296324697428,-0.0008318378706865,193.969968126028,6.02497415308321,1999,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-68.6080672010497,1261.45174791659,0.367481708826622,0.125145288734651,27,19,53.2304466817537,-0.24529123209509,8,52.1611980334345,22.7893256583689,13.8445423794599,-2.1818116877992,5143572.53649746,295.204480189361,0.0015856407865402,281.068788899353,8.79023338299148,1998,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,29.4694420075159,233.939990995876,1.44715307254076,0.206217586384518,19,23,52.9668977581785,-1.8492038124099,8,17.745670114617,36.5652506016513,18.679615231042,13.8531335271728,7876568.19602138,288.886587617159,-2.04910547916878e-05,259.709670577288,2.95367033545102,1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,40.6822883943747,800.170425967141,1.44341680953661,0.181670040024107,4,23,52.4382951946715,0.139683248286936,12,17.7466011429999,36.485320950869,18.6414324575268,13.8114649395528,2114917.06993768,282.322746234531,-0.0020896136651179,230.458069780498,6.93311016553906,1986,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,73.0390827971012,495.091126985742,1.44202809328166,0.178153333313484,5,10,52.6486104272433,-1.64044759731051,2,47.6669189603143,36.519516608183,18.7147181552589,10.215546633226,321314.355917299,281.797283380718,-7.47784121819895e-05,226.686593705551,6.63809092000128,2000,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,150.437950436082,1522.21616324018,1.39838674811798,0.244029646656047,15,16,52.8536116079587,-1.447299352032,9,3.21151892827034,26.5595503773824,18.6479378848546,18.3650380334561,3894722.48077375,295.062112950337,0.0001691294464152,214.064504030322,13.6197746751977,1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,64.1612422674102,474.773864363981,1.27350703171284,0.137353656727632,27,1,52.1029781636696,-0.353593576928862,5,21.0676699710722,35.6293315050512,18.5590874058257,22.4271199440571,6930824.77846674,282.634535189977,-0.0003986734580148,578.912654093336,4.79921948469089,1996,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-26.3621580380435,135.679775946346,1.44316340704948,0.1851894696183,5,5,53.1715180880127,-1.48660664119279,8,17.7603536040612,36.4705829108038,18.64221998902,13.7821119206918,125707.054578753,284.246403077023,-0.0010673296867178,263.62857329362,2.19124341146997,1994,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,66.484314081282,374.709249792857,1.33759268832499,0.177044333018095,9,4,54.3027399066788,-1.23400629282705,10,17.7749480197272,35.267599158192,18.6359877793925,13.7997047911603,-11.6224399512495,281.854829942332,9.67301911822056e-05,261.085044221992,3.32534633036792,1999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,82.7245487551794,444.911514189524,1.44124104326841,0.139507691263501,24,3,51.8239488580571,1.47828140000581,5,48.3300383272926,35.5572375015464,18.6428023318267,32.1777640701964,1328613.55507682,283.778788968615,0.0011304847664181,216.313474381417,3.26542495843896,2000,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,15.315089026949,185.294262805695,2.52095389124195,0.225800539924285,18,3,51.0773625702085,1.02499329380488,5,17.7366354720401,36.4846313127882,18.6384916678487,59.3565307025126,1465876.46959393,282.35714151246,2.46539891535443e-05,192.950288138493,2.04401544570367,1984,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,133.520809768766,427.276767360192,0.956073182467142,0.120585148773165,6,1,52.427766170333,-1.97462914279465,8,20.2874464487523,47.3539833397219,18.6416238030029,11.497847028262,6595672.82609509,288.428854892942,0.0011855146769841,256.87230668252,3.34608042055185,1984,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,102.67470440436,755.250795544664,1.16591789290897,0.195781194390857,10,9,51.6625673550104,-0.338146416444553,6,15.6264492076131,21.7711653325375,18.6408838378589,15.6993467505233,1747040.99031534,288.191531619715,0.0007679104496261,247.648164552784,2.26785437516547,1996,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,192.295322019571,735.632037373016,0.228179449239807,0.220048289647309,4,8,51.8601570559423,0.0034875292244138,4,22.4122924564727,49.9483922357339,18.6391341027976,9.6673240869099,273190.873186326,276.231077169767,0.0031005211861324,72.6075700244322,4.04584295428305,1981,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,164.558629432906,789.690796093891,1.44161231410465,0.163094743236933,27,10,52.0382040614585,0.563665672705768,3,17.756850034906,36.4624765385558,18.6445233313442,13.8075986812976,2784997.75558588,276.996808956411,-0.0014711542520474,275.617830999137,2.12404087204432,1995,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,120.34049129662,-280.040529675597,1.44254189597042,0.173223780344518,26,7,53.6656799532478,0.791870224916804,12,17.7475259012072,36.4953495893396,18.6414172238279,13.8063279750181,32896.4944032956,272.057973452363,-0.0025102744150305,298.196023239414,1.37022526478253,1992,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,83.4744167165206,543.445289747387,0.471937891087027,0.181699508881181,9,0,51.5290717637442,0.144345096211497,1,18.6846224258588,53.4474183351561,18.6438679064542,9.05033538144376,-3520010.09015018,278.463787169478,0.0050468868104557,254.493600610581,3.98616030644526,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
