target,Altitude,blh,co,CVD60,Day,Hour,Latitude,Longitude,Month,no2,o3,pm10,pm2.5,so2,ssr,tp,wd,ws,Year,Region_East of England,Region_Greater London Authority,Region_North East,Region_North West,Region_South East,Region_South West,Region_West Midlands,Region_Yorkshire and The Humber,Season_Spring,Season_Summer,Season_Winter,Type_Background Suburban,Type_Background Urban,Type_Industrial Suburban,Type_Industrial Urban,Type_Traffic Urban,Zone_Blackpool Urban Area,Zone_Bournemouth Urban Area,Zone_Brighton/Worthing/Littlehampton,Zone_Bristol Urban Area,Zone_Coventry/Bedworth,Zone_East Midlands,Zone_Eastern,Zone_Greater London Urban Area,Zone_Greater Manchester Urban Area,Zone_Kingston upon Hull,Zone_Leicester Urban Area,Zone_Liverpool Urban Area,Zone_North East,Zone_North West & Merseyside,Zone_Nottingham Urban Area,Zone_Portsmouth Urban Area,Zone_Sheffield Urban Area,Zone_South East,Zone_South West,Zone_Southend Urban Area,Zone_Teesside Urban Area,Zone_Tyneside,Zone_West Midlands,Zone_West Midlands Urban Area,Zone_West Yorkshire Urban Area,Zone_Yorkshire & Humberside
0,19.9879948688016,203.661147580728,1.44087062301383,0.175867000886508,14,22,53.6777144971518,-1.7225114645334,2,76.3044867622699,17.7362586782817,36.478105073288,18.6427279093307,13.8258911360293,3617522.02878846,-0.0025001043381361,-71.2339021413962,2.61191182436017,1987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,36.7995974841408,1071.77770074025,1.44097807183554,0.149516652836792,6,16,51.320518018088,-0.865795803458173,9,72.516226624087,17.736998693168,36.4778729799865,18.6410319159228,13.8155167397707,4283525.18432112,0.0003208085132864,284.724645180286,6.77563669869707,1990,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,-28.6273419849937,839.596969770774,1.44102042122694,0.221703610816256,3,6,52.5015211983007,-0.736073592850103,8,76.3788298669036,17.7646035953536,36.4694014992471,18.640657060915,13.8039897563621,138415.91950645,0.0006050720259699,235.812369177424,7.19039420253207,1993,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.77775013509724,400.104221958896,-0.021711412852825,0.151725538319372,26,4,52.136572522767,-0.799090961430936,12,20.3275300040362,22.5073237145253,29.3562803924163,18.640569948984,18.1697364167578,9.51863063717573,-0.0001102653409995,260.223611697574,6.37982007022555,1997,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,132.022849185488,540.736116249554,1.37981093718517,0.104674476680641,5,0,52.2604886201367,-2.3228487511228,5,76.3359215166249,17.7319142623293,38.1170375282063,18.6385697127291,13.7861461976817,-755700.173578697,0.0019992088533543,190.138672445713,3.14653930721896,1996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,49.9469932017045,384.801751650521,1.44116269614788,0.194901888169296,26,22,53.9109952739416,-1.11903070787396,9,76.371850346959,17.7599877041385,36.478315886832,18.6407674097776,13.8236594260782,11289858.7089079,-0.0017147235033235,96.5118462975832,4.1306821657396,1985,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,134.591797328101,564.071559187107,0.945906459482357,0.153245727626107,31,21,53.4752365185921,-2.3204374274271,11,34.3117444640076,20.5209559133243,32.5328343779737,18.6441460653687,11.781670680987,2798109.30264935,-0.0014167631251774,249.953767215818,3.80897146789454,1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,87.6480929615828,687.278682374866,1.38634017539958,0.16523986227999,12,9,52.3452418359199,-1.17931222152299,11,51.127684210497,11.8944429605536,30.9721981267117,18.3189007247522,8.98534610932833,357987.138310758,0.0007267983735523,269.813269897489,7.78805504527866,1998,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,21.0111961634335,852.662516226317,1.03566591181049,0.212869681138048,3,19,52.2745434777422,-1.53796122448721,2,83.127894400762,18.0653069862798,35.9832633899798,18.7269586672767,18.1389220556558,2372093.31343362,0.0006488472871863,256.191558605092,6.86234136582933,1984,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,53.8302454109671,613.512720808311,0.989426878091155,0.218888167705914,2,8,53.3151673918986,-2.9987332487104,12,38.7471517717686,10.4961547289149,32.5328356974676,18.6437135601065,11.8448950967316,-575640.599360046,0.0100822780430331,270.861701512319,7.4244251211887,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,157.679895895709,474.701781384828,1.17256498315728,0.163430954042826,11,4,53.0189469236234,-0.309183548850225,5,66.7031554105225,11.2050224610215,41.5505391056637,18.6388836420682,17.9832581013629,7.24441776628967,0.0003454922880375,187.7826342804,5.14262101178958,1983,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,185.834331993458,1912.7157442909,1.44218095487634,0.164101515832262,1,13,52.1664445758713,-1.08811743509991,5,76.2890895967023,17.7612459018608,36.4584029776528,18.6497337162999,13.8061512831636,12125278.962129,-0.0023062214170234,183.282031592165,3.23117181522864,1997,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,180.788186133886,841.889834452806,1.4412410450584,0.12619238177067,19,13,52.1275714707338,-0.227493879267326,3,17.8893614948837,37.6673612939303,35.5572427691756,17.9942514887257,25.206335041379,6821635.38340437,0.0007981080928607,75.9137583689844,4.26603269858663,2000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,-35.3146905183149,537.088203974411,1.44269983917831,0.265674070710006,2,6,52.1040279048541,-1.08068981212201,11,76.3538196800482,17.7554406054715,36.477620358419,18.6465630744293,13.8075090246142,73200.1859120269,0.0009689258537476,126.723906672662,4.14167771630955,1988,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,159.072509146956,338.82710178021,0.134127066444544,0.181721287488445,3,13,52.5881833305822,-3.5020166435296,1,-115653.052320219,12.6939343588088,33.8548817253858,18.5924437355462,31073.784388526,-1078361434.31576,0.725900169228084,214.107216425727,1.85512010012038,1987,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,97.4649647248125,522.739917298825,1.34172441288421,0.205108034547131,29,1,50.7600576919549,-1.25014907187671,11,138.385088957775,13.8750375026063,33.2343245329759,18.6429712801108,13.8354538055962,6322571.76390504,-0.0053109573261125,126.261351355976,5.83299145131216,1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,112.584805631585,205.525098560846,1.44233453795137,0.163751578389563,9,5,52.6890054604309,-1.16445138035933,4,76.2645328674414,17.7461189913095,36.4900767175827,18.6354650765218,13.7965694115936,-17689.790509121,0.0004202361500525,50.6905687366731,3.75240304056164,1988,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,180.819207250327,1390.98750217458,1.44188111651187,0.229152933588357,8,12,51.0264409041593,-1.19414254362881,7,76.3410409767539,17.7110607665803,36.4812369249857,18.6445090114335,13.8193160597363,7342997.38232046,0.0014316462092488,230.882257454386,6.85115352496862,1988,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,-32.6348405845124,252.568544794274,1.44082502181811,0.157752601653118,10,6,52.0912995003732,-2.21187812548095,7,116.130205157677,17.7390242152855,36.4863630510175,18.6449939869398,13.8065802577483,198120.952518449,-0.0007689193015419,286.662344276473,2.57780147492306,1989,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,80.10630037386,483.13353385338,0.0840452645008564,0.264028153019547,13,4,51.7856421394333,-2.56678664166987,1,21.9088204715799,57.8197115493029,36.8249639420159,18.6489250041863,15.0319005072946,-20.9412686171176,9.9878079038515e-05,211.206027820114,4.28504586476148,1997,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,185.096764078971,1135.17515822311,1.44277921477411,0.139589370738172,22,14,51.8522672711509,-2.86105648701442,4,76.3402390939383,17.7732746157997,36.484394991859,18.6445088205897,13.8126084923761,5830805.54519496,0.000634719163734,34.5552643831247,6.38520547455866,1990,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,-97.9785620752452,687.588721975541,1.4398318863104,0.235032381393537,5,14,52.515725277774,-0.747878386469774,9,75.5893107917929,17.7388003887293,36.4647226069171,18.6386465685073,13.7817071936394,3824539.10173669,0.0003034072206841,255.930785280767,3.09183581220386,1989,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,104.8273384158,282.636838601912,1.38510217286797,0.191403373255915,9,7,52.4970415047848,-0.86131603845709,4,-128.597073191951,17.7498109437843,36.0860730680261,18.6421650658114,13.8184431950283,41198.4050011946,0.0003066601872239,243.451114077073,2.83843001725167,1997,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,108.995889306028,730.954361120759,1.44193549976516,0.229092694910655,3,12,52.885328173481,-2.02585880023621,2,76.3697507861717,17.7589964563264,36.475864176055,18.64087286696,13.8063190912331,1065433.46389909,0.0003192622387537,145.965791235431,4.74688538159175,1991,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,148.569881428523,524.8889498535,1.1027874883572,0.25886761050629,8,13,54.0735790995056,-0.606774274661281,5,69.4406204307743,25.6792979735556,41.3232169150529,18.6269521067823,33.1312780489727,1720992.83449198,0.0035616540106096,259.372696600112,12.5854714646126,1992,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,-15.8844983556007,114.999595000066,1.44192558897,0.222371735817791,6,20,55.1825595925497,0.0127186143916176,1,48.6769729295081,17.7384936272882,36.4866632230137,18.6483202621066,13.8078143062217,2505200.76200887,-0.0016176780886936,387.336126580458,4.31679119628158,1989,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,28.4546452092213,286.876427756949,1.44115883522523,0.163571686022938,28,12,50.6092288283417,-0.728207750431053,6,76.3103959072553,17.7353879200199,36.4777025232076,18.6403609993756,13.8029739532952,203525.442372787,0.0046547145685195,280.593281349342,7.03869311315401,1989,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,61.0658987276551,555.064404780712,1.45213897852117,0.208345865493196,6,2,52.4380723835912,-2.75361533865827,10,76.3359415534917,17.7526737164528,36.4658041187683,18.6440207503482,13.8086848603574,3779847.05305386,0.0006885075208095,248.64889418654,5.95829783479954,1983,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,211.398397660568,876.876610156977,0.933528119751746,0.216758578177915,25,5,50.6153864806283,-0.440455008069095,1,82.0271904858719,17.5266138172921,38.516061419234,18.6385692748398,14.6277083002444,26173.2591183083,0.001363302937861,71.6740334280731,7.90293185603887,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,110.248801653646,591.024034566191,1.44307254029881,0.249769436155087,26,23,51.8568328424268,-0.0199213858901943,7,76.2484016987755,17.7366137396921,36.4797446184577,18.6408297126627,13.8097847429962,6759904.41460395,0.0020846206875409,285.27857335843,4.92753925726677,1997,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-29.7828988509237,-10.5870191468047,1.44297010932102,0.157704650119074,28,17,51.603943184516,-2.62789270171304,2,76.3943150017985,17.7629118185725,36.4649334185968,18.6374781968547,13.8153955119984,926682.989547605,0.0006729090975536,184.431055146683,0.502502019846409,1981,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,272.095655572683,-260.356588424554,0.657210090546379,0.208409044364967,5,12,50.4442186143188,-1.90001591391978,11,56.0133814051977,3.30263856460252,42.8531074798426,18.6370423847458,2.51632657717773,-3680317.49242801,0.0080752152906413,222.019902638377,-1.31321734086791,1996,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5,130.651862578242,886.072150600048,1.0869900566023,0.166900664770189,16,9,52.2213810340289,-2.05165785698485,4,103.181844309498,18.5635528761376,32.1895091061837,18.6470973721946,9.8223207918929,191021.934666246,0.0011568487140678,356.712071320827,7.21763133006111,1992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,39.339097784003,-58.352586549405,1.41740024927807,0.168272324004452,15,4,53.7202763964393,-1.76651793957094,11,62.7138488172944,17.7400875735486,36.4757869839466,18.6490289328221,13.8110900691796,-8.15188316381351,3.1835096477991e-05,70.7689652036293,0.355300836981434,1989,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-68.1043355828333,437.381058496196,1.44224168011612,0.218887960011642,29,4,52.7585771318482,0.134484310509635,4,76.4282110491189,17.8022440748936,36.4560896204349,18.644926371118,13.8121979742708,16.8864147983236,0.0001636282616846,201.463788567148,4.18299191296875,1990,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-32.7288041964927,720.392888803139,1.33504494026799,0.0991490274966742,24,1,52.9582740475042,-2.02218848251721,1,192.66919030009,17.7561172532902,35.4539885987661,18.6397339815213,13.8128601193348,2496966.82667685,-0.0019253441771055,39.5618880567101,3.41820203708379,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,123.10485184982,677.659657499427,0.835925486745896,0.199840081057285,15,6,52.9074998510604,-1.31178028260301,12,53.0248238712182,33.4996971320985,38.6035154459789,18.6415761026249,9.91766565423892,118765.950953021,-0.0005749033115128,189.18695280733,6.85936161467459,1994,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,98.9976262272192,1452.7287062067,1.4408486244645,0.147970092285258,21,15,52.8584414636202,-0.871744085162935,5,76.3295678760534,17.7523259198476,36.441500492816,18.6445095409195,13.8353790623364,3944013.38418541,0.0003833304737358,42.673093654037,6.80930778130143,1990,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,44.1782997203548,480.916464696641,1.43744335640798,0.218026172794352,13,22,54.0205245578698,-1.56965067946378,7,43.0934937653483,17.7710841360802,36.4418501311557,18.5682560922214,8.73972657534444,5150618.93985105,0.0009839829426501,257.265787372888,3.2073251059901,1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,157.813200243698,1272.32686061119,1.4414187084581,0.130373126049046,15,9,54.4670972975723,-0.90556669938231,7,76.3330385863529,17.7510776642679,36.4877314982143,18.6477661400113,13.8450563625971,2641939.79630966,3.25814164010246e-05,351.601922507466,4.68434758018213,1989,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,-54.6820778652309,-186.084626482395,1.4420295883718,0.201036373839951,24,7,50.8244374091143,-1.36594995898141,10,32.7843390940632,17.737206754592,36.4642926395199,18.6355360597191,13.804166483049,-64181.2925440653,-0.0002325555542254,225.862120573565,-0.0147315443939958,1991,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,42.4255716722986,1263.59311544427,0.807238990152313,0.176561924668987,25,20,53.4503049600947,-1.43404867552242,5,32.0461180774879,17.7389106449822,36.4853259341166,18.6343524975559,13.7999146461103,9385887.62350362,0.0005211723314376,52.1620133325599,5.13718451317387,1993,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,105.866640928209,569.550292774075,1.44292286927035,0.140095295915574,8,16,52.4795850261914,-1.31405063185924,11,76.3958917652481,17.733103738835,36.4704058788345,18.6380203955914,13.775234865689,1028833.57247644,-0.0002839185987169,153.445128659717,3.23605642212405,1983,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,13.5683945332882,1502.14826356075,1.27377223610036,0.143138569940047,30,15,53.7853873108601,0.355362409108084,8,56.2743621291454,17.7455347555189,53.5224795467804,18.7067020113374,15.9416685922005,5215092.34564614,0.0014371306435811,313.972520637048,6.19741188723733,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-18.547154091144,134.776144733696,0.956073180548606,0.116253481796524,14,19,53.2734938545085,-0.662817210424483,12,57.0223607046608,2.83358667468744,47.3539832949766,18.6457831087991,17.6610060592661,5433025.83321015,-0.0091190817346783,-49.086528055475,2.56643087784923,1990,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,126.273215801678,790.908748678116,1.44099754163955,0.190246899148551,21,9,49.8938260554284,-1.01987661949302,10,76.3259397135704,17.7360199272669,36.4752589602232,18.6386124371124,13.7968611326245,-893244.610727243,0.0069770067925443,414.751666059787,10.4625768433898,1993,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-37.231754278753,144.595540716059,1.44164132824791,0.137735112369949,20,2,52.8137300235772,-2.24644661785104,4,64.3056037798972,17.7564335454965,36.4748302178696,18.6368765058974,13.808560732429,604129.669742958,0.0012023024667862,225.375453882682,2.77755685317663,1986,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,121.205126367946,1482.2908778247,1.17967577982953,0.184071994886337,2,15,51.4647190743071,-0.861091191610551,3,6.12479981038495,17.7159139715838,36.4372092958932,18.6421813180127,13.8272607223455,2525551.23821108,0.0006902411492818,261.73270161132,7.63114208293153,1992,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,20.1630573906751,919.945041914399,1.44202024407317,0.199397291470456,5,21,52.565515562508,-1.65048107510213,5,76.3502890914382,17.7361400509642,36.474912428813,18.6417232902015,13.8102397456027,6039768.91956626,0.0024621195787678,129.447283791156,10.2666636799241,1985,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-31.0547526180484,308.679863912231,0.242501205490584,0.210110207567104,22,17,53.5876061843645,-1.72085035049575,12,40.9791078444747,2.74760745053129,34.2991696633025,18.6476711119103,5.4690033486739,1839102.6937227,-0.0003300462055875,146.460241321124,3.75785625292293,1997,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,12.5431027165146,505.208818865054,1.05308039961581,0.134606393707178,22,5,51.0264966518067,0.374794546562328,9,43.3249600984422,17.6222117361617,43.5531387387039,18.634573037965,15.8111815674324,85376.275393623,-0.0042984139944665,164.350791772407,2.9716615811944,2000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,-37.2952873184567,720.625972429171,1.44209657805401,0.203877405721007,19,15,53.0837089444675,2.18525836541504,1,76.2961467720149,17.7573255415331,36.494213988076,18.6407669651152,13.8097040176759,-714316.440411411,0.0022571387371055,451.663344706028,11.7570772889005,1984,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,-18.3551989225825,586.722921649253,1.44178253356727,0.14361383442583,1,2,55.6424753498612,-2.60468353509493,8,76.3058441449054,17.7322404921063,36.4997439303184,18.6437373208304,13.8151512445156,6727974.54715765,-0.0013783952020837,272.541888483641,4.95430091436911,1983,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,26.0448459781825,1244.22557033072,1.44170248151288,0.204839143672288,17,14,52.7620739351992,-1.02763686622319,5,76.3204427081745,17.7516838747888,36.4755720510941,18.6461750144883,13.8211612977537,6391516.73852373,0.0005247723379142,210.545279623729,2.18127467199074,1989,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,63.9162637236495,529.043410035228,1.52460286883074,0.17152000237509,4,6,53.4699624752038,-2.15174549302274,3,66.1588863089075,38.1313682276741,37.2788361009291,18.6380470464589,12.7413853120017,238819.254851892,-0.0070357253803031,121.636254877498,4.5601815814593,1993,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,8.80462887145039,837.474147448708,0.642574725711905,0.209529209777288,5,7,53.7184957963953,-0.485153863732703,6,61.4234494915085,30.3226712949746,27.3515590058129,18.64325468421,9.42682135646364,234479.608445674,0.0001722963737913,301.979845056094,7.79612534561166,1994,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-56.8392031670616,677.666704860671,1.31740477102926,0.203145326679504,4,17,52.9812068475735,-1.42214385527335,2,467689.653285049,27.8400435859956,38.3790405270059,18.6756662819339,170379.734802823,2106474018.93899,-1.11923366712368,269.845398585843,4.08499753313,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,-31.4355765883438,1733.19303787638,1.3337852151483,0.201311424395914,10,13,53.3483741961685,-1.2285804356542,5,43.4735978702339,31.481582851724,35.2310866371598,18.642735204251,11.980805872057,5800211.3662157,0.004629572732136,144.537600255945,8.13587525743932,1997,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,195.938479817982,803.665171868613,1.44177729821545,0.160022494042021,19,9,53.0233982864346,-1.42550368221491,8,76.3323480540594,17.7643765949236,36.463301229364,18.6430678534184,13.8115872829595,741129.50772514,0.0011581124541394,256.648321197874,5.72064366568831,1985,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,-13.3396808504061,1574.40112869183,1.44269984993302,0.197832719633609,17,20,50.9949780568747,0.921932797646308,7,76.3574091924282,17.756394897132,36.477619699821,18.6419568400519,13.8075088890787,7215412.01221923,0.0036267544035778,303.841868651437,7.41868523728451,1988,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,125.130044195997,663.94582982846,1.44201264553709,0.202203855898756,20,20,53.2640682027257,-3.54881180644028,6,76.3581428256737,17.7984496078274,36.4642718137513,18.5828609789102,13.8119025702125,11708192.4997021,-0.0026038301310781,242.835719462102,0.943945737157798,1982,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,94.7918277492818,1062.34033656249,1.44112105849417,0.1869509234394,20,14,51.1650357073421,-0.698648974817541,2,76.585760542471,17.7707660130709,36.4826346314668,18.6421780265674,13.8057646674969,1745371.02474531,-0.0001562063264847,65.511542050188,9.10420678094441,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
